"Real for Increasing PPM,0; ,None - All","Averages for Increasing PPM,0; ,None","Real for Increasing PPM,1; ,None - All","Averages for Increasing PPM,1; ,None"
5.52,6.0210089683532715,0.86,1.4499641358852386
4.54,4.44696581363678,5.27,5.20730721950531
3.4,3.4671220183372498,0.95,0.9389536678791046
0.6,0.6618497669696808,1.88,1.9534084796905518
0.82,0.8032254278659821,7.39,7.4327709674835205
4.29,3.990222215652466,0.95,0.9510996639728546
0.8,0.7728892713785172,6.61,6.94405198097229
0.6,0.6580095291137695,4.42,4.523447036743164
7.94,7.895140528678894,0.95,0.9426555633544922
6.48,6.346472144126892,4.89,4.626811146736145
0.68,0.6637697219848633,0.95,0.9185125231742859
4.29,3.987177014350891,4.67,4.61572790145874
2.48,2.749151587486267,0.93,0.8031821548938751
6.08,5.952685475349426,7.51,7.499767780303955
4.01,4.436574697494507,7.89,7.889785051345825
1.3,1.295134425163269,0.83,0.9560379981994629
4.29,3.9879268407821655,5.06,4.514537930488586
3.4,3.46793794631958,2.16,1.9262645840644836
0.68,0.6532095968723297,0.77,0.6973346620798111
0.6,0.6541696935892105,0.95,0.9474731683731079
5.98,5.938584566116333,5.06,4.488077759742737
3.62,3.5510913133621216,0.95,0.9222155064344406
6.64,6.627988219261169,6.15,6.28345263004303
2.71,2.673740267753601,0.94,0.8077214509248734
2.62,2.5623574256896973,4.4,4.474759817123413
0.6,0.6628094762563705,0.94,0.8063881248235703
4.1,3.9719563722610474,1.49,1.6357892751693726
5.98,5.9661431312561035,7.51,7.499153017997742
3.4,3.4725833535194397,0.95,0.9313139468431473
2.48,2.667902112007141,0.95,0.9513523727655411
7.94,7.879997611045837,8.71,8.489741086959839
2.48,2.9464545845985413,0.95,0.9487295895814896
6.64,6.63204562664032,0.95,0.9470670074224472
4.75,4.252719044685364,0.95,0.923931285738945
3.2,3.160853683948517,0.95,0.9443557113409042
1.5,1.4631458222866058,7.4,6.765885829925537
2.71,2.6728429198265076,0.95,0.932850643992424
0.82,0.8092955350875854,3.67,4.138526618480682
3.6,3.494620621204376,2.37,2.415452718734741
0.6,0.6493694931268692,8.01,8.096812009811401
1.5,1.4912511706352234,3.95,3.965334713459015
5.98,5.964345812797546,0.95,0.9446279406547546
4.29,3.975869297981262,4.4,4.4707804918289185
6.48,6.3521082401275635,0.95,0.9221562296152115
6.6,6.645877480506897,4.5,4.507270336151123
2.48,2.667285144329071,0.95,0.9441846609115601
0.86,0.8851507902145386,0.95,0.9236309081315994
2.71,2.7105382084846497,7.62,7.100144028663635
1.5,1.4802169799804688,0.95,0.9185374528169632
4.01,4.352749347686768,0.95,0.9352257996797562
2.71,2.678061842918396,6.55,6.144562363624573
4.01,4.3465553522109985,0.95,0.9427182078361511
0.86,0.8437401652336121,0.73,0.7975274920463562
7.04,6.615178942680359,0.95,0.9374125748872757
3.6,3.509383797645569,0.88,0.8891371190547943
6.08,5.95409882068634,0.84,0.8144303858280182
3.62,3.5960803031921387,5.73,5.874742150306702
0.68,0.6812219023704529,3.95,3.9520527720451355
1.93,1.8273593187332153,0.95,0.9087971746921539
5.98,5.9661325216293335,6.15,6.264415860176086
7.94,7.875455379486084,0.6,0.6223018318414688
6.6,6.661297678947449,0.98,1.2984850406646729
5.1,5.087682247161865,0.95,0.9112464040517807
6.64,6.632636308670044,0.95,0.9428358674049377
2.71,2.6696319580078125,0.95,0.9188792109489441
0.9,0.7529421597719193,2.72,2.4002058506011963
0.82,0.7553961127996445,0.95,0.9205593168735504
0.8,0.7729835510253906,0.95,0.9025416523218155
3.6,3.5083572268486023,1.38,0.9849898517131805
3.4,3.4674172401428223,0.84,0.8150360137224197
4.54,4.370725512504578,6.26,6.811986207962036
2.64,2.6406339406967163,0.76,0.8652030676603317
2.48,2.854543089866638,1.39,1.7202361822128296
0.6,0.6678558886051178,1.38,0.975527822971344
7.94,7.874817371368408,3.6,3.342151165008545
6.28,6.41992723941803,6.69,6.778322696685791
3.62,3.5725901126861572,0.95,0.9494799077510834
0.85,0.8012891411781311,0.84,0.8080798238515854
3.4,3.476373791694641,4.5,4.514150261878967
3.4,3.468214988708496,0.95,0.931539922952652
6.48,6.359960317611694,4.35,4.277196288108826
2.48,2.862106680870056,0.95,0.9092351645231247
2.64,2.649430572986603,5.06,4.540053963661194
0.68,0.6613532602787018,3.37,3.6090153455734253
4.54,4.409669041633606,4.83,5.299045443534851
4.75,4.250741124153137,0.95,0.9507599771022797
3.64,3.6066731214523315,5.9,5.914021849632263
0.7,0.7879879474639893,0.95,0.9164771735668182
4.29,4.013284683227539,3.75,3.8384451270103455
1.93,1.791890561580658,0.81,0.8078306764364243
5.1,5.087774753570557,6.41,6.395225763320923
6.08,6.039616107940674,4.52,4.459840774536133
0.68,0.6638980507850647,6.06,6.084530472755432
7.94,7.894145131111145,7.62,6.988964200019836
6.28,6.339802265167236,0.6,0.6348976343870163
2.64,2.6394240260124207,5.59,6.617071866989136
0.96,1.0183274745941162,4.4,4.474142909049988
0.6,0.6613532602787018,0.88,1.030040681362152
3.2,3.161987602710724,1.38,0.9843033403158188
0.96,1.0181243121623993,2.16,1.9140061438083649
0.9,0.7598709464073181,0.95,0.9414378106594086
0.68,0.6522493362426758,0.76,0.7864879369735718
0.82,0.755540058016777,0.95,0.9328703135251999
2.64,2.6448816061019897,7.44,7.903831362724304
4.75,4.259261965751648,0.93,0.8133286684751511
4.1,4.083192229270935,6.61,6.821753263473511
6.64,6.631013035774231,5.27,5.204237103462219
2.64,2.6390743255615234,1.04,0.9814273864030838
4.75,4.253370523452759,6.47,7.276235222816467
0.96,1.0189278423786163,0.95,0.9125278890132904
3.6,3.5090165734291077,4.31,4.5228248834609985
1.93,1.8247810900211334,0.95,0.937057375907898
4.1,4.043095111846924,0.95,0.9510931819677353
0.85,0.8305597901344299,6.41,6.451091289520264
1.3,1.2938013672828674,0.95,0.9487991631031036
5.1,5.089357614517212,0.78,0.5160006657242775
1.93,1.8274504244327545,0.95,0.9241691529750824
6.64,6.628626227378845,0.95,0.9443849623203278
6.28,6.4211955070495605,0.77,0.695272371172905
0.96,1.0185852348804474,0.95,0.9490861892700195
2.71,2.6824958324432373,0.88,0.8842748701572418
0.7,0.7912602871656418,1.1,1.029148355126381
3.2,3.159954786300659,3.6,3.33018696308136
0.82,0.8034629821777344,4.36,4.413201451301575
2.71,2.7180169820785522,0.95,0.9419181048870087
0.68,0.6571822315454483,0.95,0.9014625996351242
3.64,3.627204656600952,8.71,8.540094137191772
6.6,6.619906663894653,0.95,0.9258703142404556
7.94,7.873407483100891,0.95,0.9432665556669235
0.9,0.7577899098396301,0.95,0.9614179283380508
6.48,6.358381628990173,4.67,4.627595663070679
2.62,2.566919207572937,1.49,1.6237256228923798
1.5,1.4785051941871643,4.36,4.479800820350647
0.68,0.656089574098587,0.95,0.9098635911941528
7.94,7.870118975639343,3.75,3.859026312828064
3.2,3.1636418104171753,0.95,0.9001951813697815
3.1,2.984101891517639,0.95,0.9366862922906876
4.75,4.2432801723480225,4.85,4.268588185310364
4.7,4.615899443626404,0.95,0.9441773444414139
3.62,3.5488107204437256,1.63,1.7917677462100983
2.71,2.689047634601593,2.81,3.161080539226532
4.7,4.611109137535095,7.62,7.090615153312683
0.86,0.8649198710918427,0.73,1.210361048579216
0.7,0.8113107085227966,0.95,0.9210340827703476
4.29,3.9797187447547913,0.95,0.9209924042224884
7.94,7.902750730514526,1.38,0.9993791878223419
3.4,3.4688708782196045,4.35,4.2765132188797
3.1,2.9880375266075134,0.84,0.7960586845874786
0.7,0.8057817369699478,8.01,8.074396252632141
0.97,0.9792098253965378,0.94,0.7990266531705856
2.62,2.595720946788788,0.95,0.9406710863113403
0.86,0.8510158509016037,8.84,8.965519666671753
3.6,3.5049877762794495,0.95,0.9233128428459167
7.04,6.616069078445435,4.52,4.467312335968018
0.97,0.9920697212219238,0.94,0.8072927892208099
2.48,2.8938042521476746,4.33,4.300812840461731
1.93,1.7940337359905243,0.7,0.6724463403224945
0.97,0.9831456989049911,0.95,0.9253570139408112
6.08,6.046400308609009,4.02,4.201150953769684
5.1,5.081553339958191,0.95,0.9241661429405212
6.28,6.429745078086853,4.31,4.53491473197937
0.97,0.9786398112773895,1.1,1.0205390006303787
3.2,3.1600173711776733,0.6,0.627367302775383
1.93,1.7956741452217102,8.71,8.537289142608643
3.62,3.5480363965034485,6.55,6.120799541473389
1.3,1.2770610451698303,0.95,0.9122145473957062
2.62,2.5621901154518127,7.62,7.081724762916565
7.94,7.913913249969482,0.78,0.8157540261745453
0.82,0.7559042125940323,7.51,7.503673076629639
4.54,4.3502585887908936,4.67,4.615782976150513
7.62,7.585017919540405,0.95,0.9436954706907272
6.48,6.344050407409668,4.85,4.3150352239608765
5.52,6.021738052368164,4.51,4.501968860626221
0.9,0.760702595114708,4.39,4.517381072044373
7.62,7.582502961158752,5.9,5.918036937713623
5.98,5.9657697677612305,7.39,7.430423378944397
3.1,3.01337593793869,6.61,6.591457486152649
0.82,0.7544056177139282,0.98,1.1793900728225708
3.4,3.471218168735504,0.95,0.8992993235588074
2.71,2.6715791821479797,0.95,0.9564938694238663
6.6,6.6516114473342896,4.36,4.476203799247742
4.54,4.443444848060608,1.42,1.1106102466583252
4.54,4.442898392677307,0.95,0.9490511268377304
6.08,6.043563961982727,0.95,0.9285032749176025
4.01,4.2271252274513245,0.95,0.918809562921524
0.6,0.6821523159742355,4.33,4.277533650398254
5.98,5.965450406074524,0.81,0.816034808754921
2.64,2.647957980632782,0.56,0.6663864850997925
0.7,0.8059191852807999,0.95,0.9332723170518875
5.98,5.965838670730591,0.95,0.9415106177330017
0.82,0.8089166730642319,6.26,6.791715502738953
4.1,4.084112286567688,4.33,4.184186577796936
0.7,0.806125208735466,4.85,4.284625291824341
0.96,1.0184456408023834,3.95,3.860327661037445
4.75,4.249954104423523,0.95,0.956809401512146
3.64,3.6116788387298584,7.51,7.501658320426941
1.5,1.494629979133606,0.76,0.7824998497962952
0.8,0.7716565579175949,4.89,4.667302966117859
6.08,6.0403892993927,0.95,0.9344095140695572
4.29,3.983565092086792,6.47,6.326155066490173
2.64,2.6378438472747803,3.37,3.663707196712494
0.7,0.7980936616659164,4.32,4.523521184921265
0.96,1.0186770856380463,5.9,5.87690532207489
4.7,4.609729290008545,2.16,1.9292102456092834
1.93,1.8010480999946594,0.95,0.933282196521759
4.7,4.61254620552063,2.28,1.9510535895824432
5.98,5.9656490087509155,4.4,4.471481084823608
6.48,6.349761128425598,0.95,0.9062214493751526
6.08,6.059999942779541,0.95,0.9375593066215515
7.04,6.562213063240051,4.39,4.537277579307556
2.71,2.741395950317383,0.95,0.9155378043651581
6.28,6.396013259887695,0.95,0.9415231645107269
2.71,2.690108060836792,1.04,0.9811796844005585
6.64,6.627806186676025,1.42,1.1113516688346863
3.2,3.1612280011177063,7.39,7.378590106964111
7.62,7.586423754692078,0.56,0.689020186662674
3.6,3.4911097288131714,0.7,0.6706390082836151
0.7,0.8108430653810501,0.93,0.8131072074174881
0.86,0.8594357222318649,4.67,4.623061776161194
4.75,4.226269960403442,5.9,5.864903807640076
4.1,3.9359853863716125,0.95,0.8904432207345963
0.6,0.6782166808843613,3.6,3.3652901649475098
6.48,6.368829369544983,0.81,0.8104527145624161
0.82,0.7553247958421707,4.36,4.4789087772369385
6.6,6.601468443870544,5.27,5.220443248748779
2.62,2.5648539662361145,0.73,0.7725753933191299
3.2,3.1625601053237915,4.89,4.683948636054993
5.52,5.977314114570618,5.9,5.910538554191589
5.52,6.0220255851745605,0.95,0.9514167010784149
2.48,2.8573195338249207,4.36,4.480096220970154
6.64,6.628714203834534,0.95,0.9436320066452026
0.6,0.6599297821521759,2.62,1.5016747117042542
0.8,0.7592003643512726,0.88,0.8852202147245407
5.52,6.02885627746582,7.44,7.954297661781311
0.7,0.8100375980138779,7.53,7.046357750892639
7.04,6.551560282707214,2.28,1.9628521800041199
6.08,6.040255665779114,3.2,3.182861089706421
6.48,6.3591684103012085,0.86,0.7969294190406799
1.93,1.8276449143886566,5.59,6.722007870674133
1.3,1.2752019166946411,0.95,0.9449158161878586
3.1,2.99543160200119,0.95,0.8926574885845184
5.0,4.9709837436676025,0.73,1.177890583872795
2.71,2.6694568395614624,7.44,7.910580158233643
0.6,0.6532095968723297,6.55,6.158048868179321
6.28,6.429506540298462,0.86,0.8058471232652664
6.6,6.600099563598633,0.95,0.9582425504922867
0.9,0.7592467963695526,2.37,2.4155735969543457
1.93,1.8219973146915436,0.86,1.4275493621826172
3.1,2.989062249660492,4.5,4.513596177101135
3.6,3.501705765724182,5.06,4.517516851425171
1.3,1.2948059737682343,3.67,4.020915150642395
0.85,0.8123096078634262,6.06,6.0602957010269165
0.85,0.8099779635667801,0.95,0.9302189350128174
3.4,3.4698079228401184,7.89,7.708120107650757
4.54,4.445993065834045,0.95,0.9151849448680878
5.52,5.906192183494568,8.71,8.511071681976318
4.1,3.9774224758148193,0.95,0.9014456421136856
0.9,0.7596629410982132,2.72,2.3974793553352356
5.0,4.9725035429000854,0.94,0.8007759153842926
7.04,6.543980956077576,1.88,1.980352520942688
7.94,7.91558575630188,4.39,4.537843585014343
3.1,2.9875248074531555,4.5,4.519395709037781
0.97,0.9790183305740356,7.39,7.462520360946655
1.5,1.496318519115448,4.67,4.513690233230591
5.98,5.965531229972839,0.6,0.623427227139473
6.28,6.440469980239868,7.39,7.7465715408325195
2.62,2.563141107559204,0.95,0.9310735464096069
4.75,4.225004196166992,7.62,6.998004913330078
7.94,7.802688360214233,4.32,4.51687490940094
5.98,5.9510674476623535,5.9,5.871764063835144
3.64,3.607468008995056,2.81,3.197317600250244
0.86,0.8462570458650589,0.95,0.9153716862201691
0.82,0.80132757127285,0.95,0.9014572203159332
4.29,3.9692129492759705,2.72,2.39993155002594
2.48,2.884329617023468,0.81,0.7826983779668808
5.52,6.019956588745117,4.38,4.517319679260254
1.3,1.2898620069026947,0.95,0.8821364343166351
6.64,6.632335901260376,0.95,0.9321497678756714
0.6,0.6826851665973663,0.95,0.9488175362348557
3.1,2.994098722934723,4.33,4.267565488815308
0.96,1.018706738948822,1.38,1.0013307929039001
7.04,6.600120306015015,0.88,0.8878599554300308
0.8,0.757461816072464,4.35,4.297447323799133
7.94,7.865338563919067,0.83,0.9551523774862289
7.94,7.85856568813324,4.83,5.232580304145813
0.68,0.6576230525970459,4.42,4.525399208068848
1.5,1.502223163843155,4.33,4.280683517456055
2.48,2.6911447644233704,5.79,6.3386677503585815
0.8,0.7682340741157532,3.75,3.8826645612716675
6.28,6.34180760383606,1.39,1.719817191362381
3.62,3.549095869064331,0.88,0.8904995322227478
4.1,3.921191394329071,4.67,4.512410640716553
2.62,2.602205455303192,9.45,9.125299215316772
2.48,2.768549382686615,0.95,0.918683722615242
2.62,2.6012300848960876,9.45,9.180667877197266
1.5,1.46795254945755,4.42,4.5265501737594604
4.29,3.9715903401374817,4.67,4.521594166755676
4.01,4.232576787471771,0.95,0.9437763094902039
6.6,6.618462443351746,4.31,4.53247344493866
6.64,6.627774953842163,0.95,0.9054858684539795
0.85,0.8043216913938522,4.43,4.507145524024963
0.68,0.6628759950399399,0.95,0.9316356182098389
7.94,7.910816550254822,4.67,4.6166757345199585
0.86,0.8436474800109863,4.39,4.527023673057556
0.96,1.0188596844673157,0.95,0.9428688138723373
0.7,0.8054358214139938,0.95,0.966801792383194
3.6,3.4915159344673157,8.71,8.527046203613281
4.75,4.241050839424133,0.95,0.935295969247818
3.1,3.019812524318695,0.95,0.9276492446660995
4.1,3.92449688911438,9.45,9.198836088180542
7.62,7.572470426559448,0.95,0.93984055519104
6.28,6.410543441772461,0.95,0.9474382549524307
2.48,2.807352364063263,0.73,1.1830489933490753
1.93,1.826847404241562,1.63,1.7825959622859955
4.7,4.609976530075073,4.5,4.513041853904724
5.1,5.093474507331848,1.88,1.9934820234775543
4.7,4.611338973045349,6.69,6.7371203899383545
5.1,5.075331687927246,2.79,2.9744096994400024
3.64,3.651789128780365,3.75,3.932720184326172
6.08,6.0401633977890015,2.12,2.1358652114868164
5.0,4.925853729248047,2.62,1.5634169578552246
0.8,0.7712658047676086,0.95,0.9585727602243423
4.1,4.071217060089111,0.95,0.9448693990707397
2.48,2.6699478030204773,7.4,6.788664937019348
0.86,0.8441326916217804,7.51,7.507421135902405
1.93,1.827178955078125,1.42,1.113661453127861
3.6,3.509402871131897,3.75,3.846027672290802
4.75,4.2445632219314575,0.95,0.9388776570558548
7.62,7.583413243293762,0.95,0.9356164038181305
4.7,4.593641400337219,7.12,7.186827063560486
7.94,7.872486114501953,0.95,0.9560295939445496
1.3,1.2907644510269165,1.49,1.602980226278305
3.1,2.9949511885643005,1.04,0.9815686345100403
6.6,6.654453158378601,5.06,4.535025238990784
7.94,7.869427680969238,3.12,3.0585211515426636
3.2,3.2387080788612366,5.9,5.900658011436462
0.7,0.8109048306941986,7.51,7.506364822387695
3.64,3.609702467918396,4.5,4.520207047462463
7.94,7.874078392982483,4.89,4.653829097747803
1.5,1.4759179651737213,4.38,4.518703937530518
0.96,1.0182105898857117,0.95,0.9203644245862961
1.93,1.8264753818511963,0.95,0.9436492770910263
0.6,0.6571700721979141,0.95,0.9177793562412262
0.68,0.6821523159742355,1.04,0.980751171708107
5.98,5.964963912963867,0.87,0.820301353931427
6.6,6.598729848861694,4.32,4.517819046974182
3.62,3.554585874080658,1.1,1.0338248163461685
3.1,2.9983681440353394,0.95,0.9065360724925995
3.62,3.621298849582672,0.95,0.908705860376358
4.01,4.241429626941681,0.95,0.9181821644306183
0.82,0.7537652105093002,0.95,0.9392545074224472
0.97,0.9800681322813034,0.95,0.9412748664617538
2.62,2.5869768857955933,3.37,3.651492178440094
3.4,3.4702096581459045,0.95,0.9498648047447205
3.04,3.035330832004547,0.95,0.9244924634695053
7.62,7.589088439941406,0.95,0.9411351233720779
0.97,0.9815872460603714,0.95,0.950101688504219
7.94,7.882072925567627,6.69,6.775071144104004
7.94,7.883580923080444,0.95,0.9157980680465698
3.64,3.6604639887809753,6.69,6.699684381484985
6.64,6.628290891647339,0.95,0.9441481232643127
7.04,6.616689085960388,0.95,0.9186339378356934
0.9,0.7536194324493408,4.02,4.322926640510559
1.5,1.4887137115001678,0.95,0.9251242578029633
0.6,0.6522493362426758,0.6,0.6561717540025711
6.48,6.340421915054321,0.78,0.8141176700592041
4.75,4.242640137672424,4.36,4.402722716331482
7.04,6.606496334075928,0.95,0.9352889806032181
5.98,5.965990781784058,6.47,6.321166157722473
6.08,5.955511569976807,3.75,3.8371819853782654
0.96,1.018962025642395,3.75,3.87643963098526
5.0,4.977659583091736,0.95,0.9197405427694321
7.94,7.520543336868286,0.78,0.8272024989128113
0.6,0.6822777688503265,0.95,0.9389024823904037
0.82,0.7546792477369308,8.01,8.072085857391357
3.04,3.0326903462409973,3.37,3.677492082118988
3.6,3.5004895329475403,1.38,0.9815637767314911
4.54,4.445517301559448,0.95,0.949394553899765
4.29,4.002572059631348,0.95,0.9421555995941162
3.6,3.507352292537689,5.27,5.201902627944946
6.64,6.627861857414246,2.79,2.9683769941329956
4.7,4.612071990966797,0.95,0.9194029718637466
0.6,0.656089574098587,0.84,0.8120090514421463
4.29,4.024290919303894,0.83,0.9318980723619461
2.64,2.6429224014282227,1.42,1.1104348748922348
6.64,6.633965969085693,0.95,0.92772176861763
7.94,7.845781683921814,0.95,0.9319591969251633
0.9,0.7532995790243149,4.31,4.529693961143494
0.86,0.8632742166519165,0.84,0.8092483580112457
4.01,4.226319670677185,2.79,2.974571406841278
4.29,3.998486280441284,4.88,4.4498372077941895
0.86,0.8868043273687363,4.89,4.671034216880798
2.48,2.8267536759376526,0.95,0.9441593289375305
6.48,6.361539006233215,5.27,5.201081871986389
0.82,0.7536967992782593,4.39,4.534886479377747
0.68,0.658080704510212,0.95,0.9417492151260376
2.64,2.639051377773285,6.69,6.777832627296448
7.62,7.586055636405945,4.67,4.523149490356445
6.28,6.374441385269165,2.79,2.9651607871055603
5.98,5.96591055393219,4.5,4.515738487243652
4.01,4.229707062244415,4.67,4.52413272857666
1.3,1.2819882333278656,0.95,0.9547177106142044
1.5,1.4626746773719788,0.95,0.9513300210237503
5.52,5.930636525154114,4.52,4.4384437799453735
3.04,3.0230701565742493,0.95,0.912766769528389
3.04,3.0424826741218567,0.73,1.198914036154747
0.96,1.0186461210250854,7.62,7.0897722244262695
4.7,4.611598968505859,4.36,4.479673624038696
3.6,3.508891761302948,1.1,1.0324308276176453
3.4,3.4687644839286804,0.94,0.7949720919132233
5.0,4.891064882278442,4.67,4.499565958976746
2.64,2.647444486618042,4.89,4.682850360870361
3.1,3.000938832759857,0.56,0.6621519327163696
7.04,6.616224884986877,1.05,0.940064549446106
