"Real NN 0 for Spin Coating,0; ,None - All data","Predicted NN 0 for Spin Coating,0; ,None - All data","Real NN 1 for Spin Coating,0; ,None - All data","Predicted NN 1 for Spin Coating,0; ,None - All data","Real NN 2 for Spin Coating,0; ,None - All data","Predicted NN 2 for Spin Coating,0; ,None - All data","Real NN 3 for Spin Coating,0; ,None - All data","Predicted NN 3 for Spin Coating,0; ,None - All data","Averages for Spin Coating,0; ,None","Real NN 0 for Spin Coating,1; ,None - All data","Predicted NN 0 for Spin Coating,1; ,None - All data","Real NN 1 for Spin Coating,1; ,None - All data","Predicted NN 1 for Spin Coating,1; ,None - All data","Real NN 2 for Spin Coating,1; ,None - All data","Predicted NN 2 for Spin Coating,1; ,None - All data","Real NN 3 for Spin Coating,1; ,None - All data","Predicted NN 3 for Spin Coating,1; ,None - All data","Averages for Spin Coating,1; ,None"
3.95,4.247563362121582,3.95,3.835423231124878,3.95,3.954413414001465,3.95,3.974632978439331,4.003008246421814,4.68,5.246341705322266,4.68,5.798820972442627,4.68,5.457526206970215,4.68,5.238612174987793,5.435325264930725
4.01,4.72480583190918,4.01,4.702454090118408,4.01,4.491048812866211,4.01,4.220836162567139,4.534786224365234,0.95,1.340872883796692,0.95,1.2462973594665527,0.95,1.067457914352417,0.95,1.1422969102859497,1.1992312669754028
0.69,0.8706570863723755,0.69,0.45627063512802124,0.69,0.665218710899353,0.69,0.4385069012641907,0.6076633334159851,0.95,1.2391045093536377,0.95,1.117847204208374,0.95,1.0049614906311035,0.95,1.1671053171157837,1.1322546303272247
4.01,4.860373497009277,4.01,4.86614990234375,4.01,4.932697296142578,4.01,4.804742336273193,4.8659907579422,7.89,8.237649917602539,7.89,7.5736083984375,7.89,7.459415435791016,7.89,8.480334281921387,7.93775200843811
4.36,4.178124904632568,4.36,4.001120090484619,4.36,4.339198112487793,4.36,4.056238174438477,4.143670320510864,3.37,3.3348135948181152,3.37,3.395353317260742,3.37,3.40018367767334,3.37,4.103808403015137,3.5585397481918335
0.87,0.6521655917167664,0.87,0.4579309821128845,0.87,1.003474473953247,0.87,0.8123070597648621,0.73146952688694,5.98,5.9545183181762695,5.98,6.290506362915039,5.98,5.491584777832031,5.98,6.113525390625,5.962533712387085
4.5,4.119039058685303,4.5,4.0319037437438965,4.5,4.282088279724121,4.5,3.7035610675811768,4.034148037433624,4.68,5.559499263763428,4.68,5.092252254486084,4.68,4.998847961425781,4.68,5.2292633056640625,5.219965696334839
0.87,0.716724157333374,0.87,0.8666373491287231,0.87,0.8679238557815552,0.87,0.6530514359474182,0.7760841995477676,0.95,1.0259252786636353,0.95,0.7815595269203186,0.95,1.0670208930969238,0.95,1.0094544887542725,0.9709900468587875
6.47,6.309969425201416,6.47,5.973629474639893,6.47,6.018118858337402,6.47,6.077881336212158,6.094899773597717,3.12,3.875286102294922,3.12,4.9679388999938965,3.12,3.6489546298980713,3.12,4.806799411773682,4.324744760990143
0.6,1.1030058860778809,0.6,1.0673058032989502,0.6,1.0855575799942017,0.6,0.9381709098815918,1.0485100448131561,8.4,8.499346733093262,8.4,7.896636486053467,8.4,8.228106498718262,8.4,8.790352821350098,8.353610634803772
0.6,0.5922843217849731,0.6,0.6701337695121765,0.6,0.7939400672912598,0.6,0.2964199185371399,0.5881945192813873,0.88,0.7922974824905396,0.88,0.8111443519592285,0.88,1.0360684394836426,0.88,0.5878432393074036,0.8068383783102036
1.93,2.1165695190429688,1.93,2.154845714569092,1.93,2.5455434322357178,1.93,2.839552402496338,2.414127767086029,0.95,0.7044671177864075,0.95,1.1921861171722412,0.95,0.8340669274330139,0.95,1.0846105813980103,0.9538326859474182
0.64,0.3949107527732849,0.64,0.16742950677871704,0.64,-0.11040320992469788,0.64,0.14767222106456757,0.1499023176729679,1.63,1.6674604415893555,1.63,1.6772682666778564,1.63,1.635467529296875,1.63,1.8480632305145264,1.7070648670196533
4.4,3.776520252227783,4.4,3.8109476566314697,4.4,3.9569709300994873,4.4,3.728947162628174,3.8183465003967285,3.12,3.4241762161254883,3.12,3.18701171875,3.12,3.128746271133423,3.12,3.320394277572632,3.2650821208953857
0.59,1.027299165725708,0.59,1.448014497756958,0.59,1.5574713945388794,0.59,2.4349396228790283,1.6169311702251434,0.95,1.0144975185394287,0.95,0.9514606595039368,0.95,1.134748935699463,0.95,0.6811930537223816,0.9454750418663025
0.6,1.2173470258712769,0.6,1.2076778411865234,0.6,1.4600551128387451,0.6,1.5001617670059204,1.3463104367256165,0.95,0.8944523930549622,0.95,0.8849495053291321,0.95,1.1382501125335693,0.95,1.025895357131958,0.9858868420124054
0.67,1.0388127565383911,0.67,0.6923606991767883,0.67,0.9591816067695618,0.67,0.6244960427284241,0.8287127763032913,7.89,7.7479424476623535,7.89,7.652964115142822,7.89,7.954166412353516,7.89,7.967702388763428,7.83069384098053
0.84,1.6962759494781494,0.84,0.9664345383644104,0.84,1.420810341835022,0.84,1.4103087186813354,1.3734573870897293,0.95,0.8997612595558167,0.95,0.7836096286773682,0.95,0.6830595135688782,0.95,0.8479865193367004,0.8036042302846909
3.75,4.040450096130371,3.75,3.7465970516204834,3.75,4.213939666748047,3.75,3.5547103881835938,3.888924300670624,0.95,1.046532154083252,0.95,0.9273226857185364,0.95,1.076717734336853,0.95,0.9834926724433899,1.0085163116455078
0.73,0.8834868669509888,0.73,0.4559199810028076,0.73,1.4664859771728516,0.73,1.2040221691131592,1.0024787485599518,0.56,0.6376855373382568,0.56,0.8461948037147522,0.56,0.6243926286697388,0.56,0.6941091418266296,0.7005955278873444
9.45,5.020445823669434,9.45,5.4828691482543945,9.45,4.411720275878906,9.45,4.935575008392334,4.962652564048767,3.12,3.230436325073242,3.12,2.7836835384368896,3.12,3.0014312267303467,3.12,3.2631094455718994,3.0696651339530945
0.69,0.7008209228515625,0.69,0.4450182318687439,0.69,0.8922833204269409,0.69,0.5364093780517578,0.6436329632997513,7.39,7.799226760864258,7.39,7.925065040588379,7.39,7.390748023986816,7.39,7.158039569854736,7.568269848823547
0.6,1.2143759727478027,0.6,1.2253646850585938,0.6,1.4854531288146973,0.6,1.5356731414794922,1.3652167320251465,1.04,1.0223619937896729,1.04,0.8494338393211365,1.04,0.657581090927124,1.04,0.8382872939109802,0.8419160544872284
6.15,6.108391761779785,6.15,6.994114875793457,6.15,6.305127143859863,6.15,5.716724395751953,6.281089544296265,3.64,3.4042911529541016,3.64,2.8567163944244385,3.64,2.860426664352417,3.64,3.0440661907196045,3.0413751006126404
0.87,0.798006534576416,0.87,0.8010410666465759,0.87,1.0686345100402832,0.87,0.8194337487220764,0.8717789649963379,0.95,1.0487133264541626,0.95,1.0575450658798218,0.95,0.9901322722434998,0.95,1.1024689674377441,1.049714908003807
3.64,3.6504878997802734,3.64,3.450782299041748,3.64,4.098499298095703,3.64,3.8106777667999268,3.752611815929413,5.1,6.163626670837402,5.1,5.71934175491333,5.1,6.119529724121094,5.1,6.601201057434082,6.150924801826477
4.88,4.871850490570068,4.88,4.854891300201416,4.88,4.854217529296875,4.88,5.017411708831787,4.899592757225037,7.44,6.933533668518066,7.44,6.952705383300781,7.44,7.169544219970703,7.44,7.291102409362793,7.086721420288086
0.59,1.2868753671646118,0.59,1.3643386363983154,0.59,1.4078428745269775,0.59,1.6968544721603394,1.438977837562561,0.95,1.2377196550369263,0.95,0.9431176781654358,0.95,0.9993730783462524,0.95,1.1334465742111206,1.0784142464399338
9.45,8.059789657592773,9.45,7.723040580749512,9.45,7.479645729064941,9.45,7.361756324768066,7.656058073043823,0.95,1.0200364589691162,0.95,0.6867275834083557,0.95,0.6349146366119385,0.95,1.1021676063537598,0.8609615713357925
5.73,5.921896934509277,5.73,5.393502712249756,5.73,5.528809547424316,5.73,5.325959205627441,5.542542099952698,2.12,5.734541416168213,2.12,5.047275543212891,2.12,5.648406028747559,2.12,6.8323774337768555,5.815650105476379
0.8,1.2601560354232788,0.8,1.4673662185668945,0.8,1.7534832954406738,0.8,1.9507768154144287,1.607945591211319,0.95,0.9028241038322449,0.95,0.9798243045806885,0.95,0.750403642654419,0.95,0.8852563500404358,0.879577100276947
0.77,0.49602842330932617,0.77,0.46591073274612427,0.77,0.42072999477386475,0.77,0.517227828502655,0.47497424483299255,3.62,3.191556453704834,3.62,2.720684051513672,3.62,2.8892629146575928,3.62,3.280956506729126,3.020614981651306
4.36,3.9406991004943848,4.36,4.012109756469727,4.36,4.140244483947754,4.36,3.6932520866394043,3.9465763568878174,5.0,6.512274265289307,5.0,6.008723258972168,5.0,6.526378631591797,5.0,6.854946613311768,6.47558069229126
1.93,2.8868417739868164,1.93,2.3834266662597656,1.93,2.8391451835632324,1.93,3.080777645111084,2.7975478172302246,3.18,4.9664130210876465,3.18,5.904443740844727,3.18,4.9456892013549805,3.18,5.806637763977051,5.405795931816101
0.73,0.6885595321655273,0.73,0.6457401514053345,0.73,1.2284842729568481,0.73,1.4366194009780884,0.9998508393764496,0.97,0.7558904886245728,0.97,0.9967405796051025,0.97,0.5428340435028076,0.97,0.33884644508361816,0.6585778892040253
3.04,3.262033462524414,3.04,2.8894529342651367,3.04,3.1666908264160156,3.04,3.1274235248565674,3.1114001870155334,8.4,8.382163047790527,8.4,7.911681175231934,8.4,7.967259407043457,8.4,8.888599395751953,8.287425756454468
9.45,8.022589683532715,9.45,8.224753379821777,9.45,8.342392921447754,9.45,7.740284442901611,8.082505106925964,7.89,7.897831916809082,7.89,8.089213371276855,7.89,7.451040267944336,7.89,7.267930507659912,7.676504015922546
4.39,4.34636116027832,4.39,4.289899826049805,4.39,4.493094444274902,4.39,4.118142127990723,4.3118743896484375,0.95,1.1599516868591309,0.95,0.8877895474433899,0.95,0.7548259496688843,0.95,0.7729198336601257,0.8938717544078827
6.15,6.334162712097168,6.15,6.350868225097656,6.15,6.203038215637207,6.15,6.23757791519165,6.28141176700592,3.62,4.578791618347168,3.62,4.539548397064209,3.62,3.3720405101776123,3.62,3.3529727458953857,3.9608383178710938
3.04,3.252060890197754,3.04,2.8627991676330566,3.04,3.1365296840667725,3.04,3.0674850940704346,3.0797187089920044,0.95,0.9047861099243164,0.95,1.007934808731079,0.95,0.7752901911735535,0.95,0.9060481190681458,0.8985148072242737
6.47,5.075531959533691,6.47,5.349266529083252,6.47,4.277167320251465,6.47,4.808619976043701,4.877646446228027,8.6,9.241393089294434,8.6,8.07384967803955,8.6,8.686546325683594,8.6,9.0343599319458,8.759037256240845
4.88,4.867588996887207,4.88,4.983537197113037,4.88,5.021269798278809,4.88,5.134981155395508,5.00184428691864,0.95,0.5372501015663147,0.95,1.0025339126586914,0.95,0.46116530895233154,0.95,0.23124288022518158,0.5580480508506298
0.8,1.1528880596160889,0.8,1.3183636665344238,0.8,1.6000049114227295,0.8,1.7313907146453857,1.450661838054657,0.95,1.0983781814575195,0.95,0.8012843728065491,0.95,1.0719715356826782,0.95,1.0188257694244385,0.9976149648427963
0.84,1.1744836568832397,0.84,1.2406110763549805,0.84,1.6086541414260864,0.84,1.1780065298080444,1.3004388511180878,4.8,5.296031951904297,4.8,5.59633207321167,4.8,5.606485366821289,4.8,5.664052486419678,5.540725469589233
5.73,6.0909743309021,5.73,6.347827434539795,5.73,5.843897819519043,5.73,5.379881381988525,5.915645241737366,8.0,7.730550765991211,8.0,7.919318675994873,8.0,7.118956565856934,8.0,8.174539566040039,7.735841393470764
7.62,7.91737174987793,7.62,7.639344215393066,7.62,7.364572525024414,7.62,7.243746757507324,7.541258811950684,6.12,5.890493392944336,6.12,5.857043266296387,6.12,5.801192283630371,6.12,5.967009544372559,5.878934621810913
3.95,4.208352565765381,3.95,4.063626289367676,3.95,4.189126968383789,3.95,4.265352725982666,4.181614637374878,0.95,1.0424177646636963,0.95,0.9845625758171082,0.95,0.9770115613937378,0.95,0.7177243828773499,0.930429071187973
6.15,6.5122761726379395,6.15,6.967197895050049,6.15,6.687103271484375,6.15,5.7078537940979,6.468607783317566,0.95,1.1751232147216797,0.95,0.9646007418632507,0.95,1.2144349813461304,0.95,0.7908280491828918,1.0362467467784882
0.64,0.9463938474655151,0.64,0.29818296432495117,0.64,0.8158109188079834,0.64,0.42886871099472046,0.6223141103982925,3.62,5.110736846923828,3.62,4.631022930145264,3.62,4.68697452545166,3.62,5.945008754730225,5.093435764312744
7.62,7.954228401184082,7.62,7.532270431518555,7.62,7.447456359863281,7.62,7.138766765594482,7.5181804895401,5.0,5.82250452041626,5.0,5.778841495513916,5.0,5.75877571105957,5.0,5.803683757781982,5.790951371192932
1.42,1.426169753074646,1.42,1.323099136352539,1.42,1.355309247970581,1.42,1.5004749298095703,1.401263266801834,0.95,1.0140974521636963,0.95,0.7085345387458801,0.95,0.772169828414917,0.95,1.0750682353973389,0.8924675136804581
7.62,7.935170650482178,7.62,7.765834808349609,7.62,7.383655548095703,7.62,7.127996921539307,7.553164482116699,7.1,5.267933368682861,7.1,6.340864181518555,7.1,5.49233341217041,7.1,6.27569055557251,5.844205379486084
6.47,6.3246870040893555,6.47,6.755091667175293,6.47,6.435680389404297,6.47,6.357960224151611,6.468354821205139,0.56,0.8050867319107056,0.56,0.5179974436759949,0.56,0.8085134029388428,0.56,0.8162630796432495,0.7369651645421982
3.95,3.18973970413208,3.95,3.6450681686401367,3.95,3.716590166091919,3.95,3.6798593997955322,3.557814359664917,8.71,6.556365013122559,8.71,6.715366840362549,8.71,6.903885841369629,8.71,6.427016735076904,6.65065860748291
2.72,1.7186347246170044,2.72,2.112675666809082,2.72,2.304659843444824,2.72,2.2040374279022217,2.085001915693283,0.95,1.1102728843688965,0.95,0.7117206454277039,0.95,0.9161065816879272,0.95,1.0839629173278809,0.9555157572031021
0.81,0.7109298706054688,0.81,0.8553187251091003,0.81,0.7875282764434814,0.81,0.5541155934333801,0.7269731163978577,3.75,3.492210865020752,3.75,3.1472363471984863,3.75,3.609912157058716,3.75,4.074356555938721,3.5809289813041687
4.5,4.147745609283447,4.5,4.259018898010254,4.5,4.3706207275390625,4.5,3.8785810470581055,4.163991570472717,0.95,0.8598909974098206,0.95,0.8480634093284607,0.95,0.5995607376098633,0.95,1.031278371810913,0.8346983790397644
0.59,0.8460129499435425,0.59,0.9122000932693481,0.59,1.088315486907959,0.59,0.46861010789871216,0.8287846595048904,0.95,0.9382144808769226,0.95,0.9754682183265686,0.95,1.0916929244995117,0.95,1.0809404850006104,1.0215790271759033
0.7,0.7563223242759705,0.7,0.8035391569137573,0.7,0.6000964641571045,0.7,0.908018946647644,0.7669942229986191,6.06,5.799093723297119,6.06,5.413107872009277,6.06,5.753059387207031,6.06,5.751545429229736,5.679201602935791
3.04,4.021627426147461,3.04,3.875159740447998,3.04,3.977860689163208,3.04,4.521641254425049,4.099072277545929,4.8,5.247420787811279,4.8,5.8976640701293945,4.8,5.534954071044922,4.8,5.723546981811523,5.60089647769928
0.68,1.2229082584381104,0.68,1.277724266052246,0.68,1.5476019382476807,0.68,1.617174744606018,1.4163523018360138,2.8,6.848740100860596,2.8,7.747552394866943,2.8,6.042938232421875,2.8,6.293365001678467,6.73314893245697
4.01,4.727288722991943,4.01,4.631126880645752,4.01,4.537100791931152,4.01,4.294705867767334,4.547555565834045,7.1,5.549379348754883,7.1,5.807992935180664,7.1,5.614471435546875,7.1,5.827813625335693,5.699914336204529
0.69,1.461875557899475,0.69,1.241445779800415,0.69,0.6159632205963135,0.69,-0.1613531857728958,0.789482843130827,0.95,0.988113284111023,0.95,0.8846579194068909,0.95,0.8200939297676086,0.95,1.1040964126586914,0.9492403864860535
0.67,1.0062875747680664,0.67,0.5668497681617737,0.67,0.7584685683250427,0.67,0.6111271977424622,0.7356832772493362,0.9,1.3075889348983765,0.9,0.5749972462654114,0.9,1.1061792373657227,0.9,0.8643372654914856,0.963275671005249
0.84,1.4570289850234985,0.84,1.10695219039917,0.84,1.533568263053894,0.84,1.27174711227417,1.342324137687683,4.2,4.18841028213501,4.2,3.988165855407715,4.2,4.137599945068359,4.2,4.04592227935791,4.0900245904922485
4.32,4.417804718017578,4.32,4.351460933685303,4.32,4.595524787902832,4.32,3.7992029190063477,4.290998339653015,0.76,0.3400167226791382,0.76,0.48725634813308716,0.76,0.2435516119003296,0.76,0.66249018907547,0.4333287179470062
4.32,4.207031726837158,4.32,4.337987422943115,4.32,4.299652099609375,4.32,4.217002868652344,4.265418529510498,0.95,1.1217249631881714,0.95,0.9162962436676025,0.95,1.1300984621047974,0.95,0.9012063145637512,1.0173314958810806
6.48,6.398975849151611,6.48,5.684544086456299,6.48,5.902538299560547,6.48,5.390244007110596,5.844075560569763,7.94,5.961538791656494,7.94,5.306785583496094,7.94,6.013703346252441,7.94,5.9103474617004395,5.798093795776367
4.32,4.140607833862305,4.32,4.255557537078857,4.32,4.241347312927246,4.32,4.243968486785889,4.220370292663574,0.95,0.8225268125534058,0.95,0.9975016117095947,0.95,0.6723107099533081,0.95,1.3315304517745972,0.9559673964977264
6.64,6.607312202453613,6.64,5.7292633056640625,6.64,6.070906639099121,6.64,5.558133125305176,5.991403818130493,3.64,3.644589424133301,3.64,3.347604751586914,3.64,3.8194658756256104,3.64,3.6171863079071045,3.6072115898132324
0.73,1.0143749713897705,0.73,0.8616964221000671,0.73,0.9376699924468994,0.73,1.0282267332077026,0.9604920297861099,0.95,1.1993236541748047,0.95,1.1081957817077637,0.95,1.2467046976089478,0.95,1.4982606172561646,1.2631211876869202
3.04,3.278447151184082,3.04,2.8089945316314697,3.04,3.041909694671631,3.04,2.815152406692505,2.986125946044922,1.1,2.831791400909424,1.1,2.78568434715271,1.1,2.7253262996673584,1.1,3.605145215988159,2.986986815929413
3.75,6.303740501403809,3.75,6.3966450691223145,3.75,5.469464302062988,3.75,6.270492076873779,6.110085487365723,0.95,1.044364333152771,0.95,0.9252089858055115,0.95,1.1792612075805664,0.95,0.9486220479011536,1.0243641436100006
6.47,6.358783721923828,6.47,6.73709774017334,6.47,6.579281806945801,6.47,6.397556781768799,6.518180012702942,0.95,0.9010452628135681,0.95,0.911848783493042,0.95,0.8541896343231201,0.95,0.9570625424385071,0.9060365557670593
0.93,1.75203275680542,0.93,0.9491230249404907,0.93,1.5848588943481445,0.93,1.6146010160446167,1.475153923034668,8.39,6.495741367340088,8.39,6.379880905151367,8.39,6.531255722045898,8.39,6.138180255889893,6.3862645626068115
1.88,2.117204189300537,1.88,1.7503509521484375,1.88,2.30556583404541,1.88,1.7634931802749634,1.984153538942337,0.95,0.9137697815895081,0.95,0.8822267651557922,0.95,1.0909931659698486,0.95,0.9354694485664368,0.9556147903203964
1.42,1.0906829833984375,1.42,1.2201220989227295,1.42,1.3579200506210327,1.42,1.0500462055206299,1.1796928346157074,0.95,0.9902508854866028,0.95,0.915569543838501,0.95,0.9293044805526733,0.95,1.046280860900879,0.970351442694664
3.6,3.3918380737304688,3.6,3.273214101791382,3.6,3.541609764099121,3.6,2.874134063720703,3.2701990008354187,0.95,0.7124162316322327,0.95,0.6963122487068176,0.95,0.6044220924377441,0.95,0.739987313747406,0.6882844716310501
6.06,6.747318744659424,6.06,6.312039852142334,6.06,6.65236759185791,6.06,5.889214992523193,6.400235295295715,3.62,2.6586551666259766,3.62,2.6552438735961914,3.62,2.84454083442688,3.62,3.069761037826538,2.8070502281188965
4.02,4.164228916168213,4.02,3.918950080871582,4.02,4.311788558959961,4.02,3.7112691402435303,4.0265591740608215,0.95,0.9140361547470093,0.95,1.1274423599243164,0.95,0.7715749740600586,0.95,1.1572884321212769,0.9925854802131653
2.72,2.421870708465576,2.72,2.025329351425171,2.72,2.1520423889160156,2.72,2.079756736755371,2.1697497963905334,3.62,2.535396099090576,3.62,2.6609013080596924,3.62,2.2787795066833496,3.62,3.069287061691284,2.6360909938812256
1.93,2.1880640983581543,1.93,2.0576610565185547,1.93,2.3069510459899902,1.93,2.299198627471924,2.2129687070846558,0.95,0.9695755243301392,0.95,0.793598473072052,0.95,0.8724442720413208,0.95,0.8723140358924866,0.8769830763339996
2.79,3.154632568359375,2.79,2.8341269493103027,2.79,3.358891248703003,2.79,2.7283027172088623,3.0189883708953857,0.76,0.42292213439941406,0.76,0.8877749443054199,0.76,0.7030857801437378,0.76,1.3233590126037598,0.8342854678630829
0.67,0.5144798159599304,0.67,0.3477343022823334,0.67,0.6289904117584229,0.67,0.6894946694374084,0.5451747998595238,9.7,8.893596649169922,9.7,8.067370414733887,9.7,8.456689834594727,9.7,9.361823081970215,8.694869995117188
2.79,2.71077823638916,2.79,2.7593982219696045,2.79,3.271393060684204,2.79,2.8958280086517334,2.9093493819236755,0.9,1.3748537302017212,0.9,0.8725814819335938,0.9,0.6925952434539795,0.9,1.3263955116271973,1.066606491804123
1.05,1.074702501296997,1.05,0.7411959171295166,1.05,1.6577602624893188,1.05,0.9652513861656189,1.1097275167703629,0.95,1.0585882663726807,0.95,0.788909375667572,0.95,0.7913248538970947,0.95,0.9789863228797913,0.9044522047042847
1.88,2.0077133178710938,1.88,1.8943352699279785,1.88,2.0901143550872803,1.88,1.8620848655700684,1.9635619521141052,4.7,5.635159969329834,4.7,5.191023349761963,4.7,5.181450843811035,4.7,5.541800498962402,5.387358665466309
0.73,1.0143749713897705,0.73,0.8616964221000671,0.73,0.9376699924468994,0.73,1.0282267332077026,0.9604920297861099,1.49,1.4872829914093018,1.49,1.6640708446502686,1.49,1.5548696517944336,1.49,2.0831544399261475,1.6973444819450378
4.39,4.31775426864624,4.39,4.186082363128662,4.39,4.423935890197754,4.39,4.0550456047058105,4.245704531669617,6.26,5.779519557952881,6.26,6.218277454376221,6.26,6.46185302734375,6.26,5.956040859222412,6.103922724723816
7.62,7.932806015014648,7.62,7.547165393829346,7.62,7.410619735717773,7.62,7.161616802215576,7.513051986694336,6.6,7.130668640136719,6.6,6.510993480682373,6.6,7.0817108154296875,6.6,7.2986674308776855,7.005510091781616
0.7,1.0053319931030273,0.7,0.776951253414154,0.7,1.3588206768035889,0.7,1.1271295547485352,1.0670583695173264,3.75,3.689983367919922,3.75,3.2508609294891357,3.75,3.3389475345611572,3.75,3.6124038696289062,3.4730489253997803
0.94,0.7791533470153809,0.94,0.5341053009033203,0.94,1.0555720329284668,0.94,0.7185314297676086,0.7718405276536942,2.12,1.6822818517684937,2.12,2.098999500274658,2.12,2.367790699005127,2.12,2.019756317138672,2.0422070920467377
1.88,2.006561279296875,1.88,1.83770751953125,1.88,2.0985260009765625,1.88,1.7227020263671875,1.9163742065429688,8.39,7.813173770904541,8.39,8.289864540100098,8.39,7.747723579406738,8.39,8.337467193603516,8.047057271003723
4.51,3.8050522804260254,4.51,3.7077434062957764,4.51,3.905000925064087,4.51,4.060763835906982,3.8696401119232178,2.93,3.1841907501220703,2.93,2.5598604679107666,2.93,2.6601641178131104,2.93,2.9124977588653564,2.829178273677826
4.1,4.874576568603516,4.1,4.699850559234619,4.1,4.856499671936035,4.1,4.3569254875183105,4.69696307182312,0.9,1.0193647146224976,0.9,0.9222748875617981,0.9,0.9418572187423706,0.9,1.0078397989273071,0.9728341549634933
0.69,0.6723455786705017,0.69,0.3792493939399719,0.69,0.4336811900138855,0.69,0.351881206035614,0.4592893421649933,0.95,1.1619277000427246,0.95,1.1744248867034912,0.95,1.0095181465148926,0.95,1.106351613998413,1.1130555868148804
0.7,0.8330669403076172,0.7,0.5708810687065125,0.7,0.2466123104095459,0.7,-0.10496343672275543,0.38639922067523,3.12,2.3668160438537598,3.12,2.7799315452575684,3.12,2.7774298191070557,3.12,3.1410815715789795,2.766314744949341
7.62,5.684207439422607,7.62,6.097905158996582,7.62,5.387622833251953,7.62,5.233107089996338,5.60071063041687,0.7,1.0898627042770386,0.7,0.7534279227256775,0.7,1.1641383171081543,0.7,1.2529199123382568,1.0650872141122818
0.8,1.142745852470398,0.8,1.23403000831604,0.8,1.5124592781066895,0.8,1.6086080074310303,1.3744607865810394,0.95,1.2195868492126465,0.95,1.0098366737365723,0.95,1.0721216201782227,0.95,1.0974653959274292,1.0997526347637177
4.36,4.610470294952393,4.36,4.602141380310059,4.36,4.684724807739258,4.36,4.10834264755249,4.50141978263855,6.26,5.942615509033203,6.26,6.665750980377197,6.26,6.483009338378906,6.26,5.90209436416626,6.248367547988892
6.15,6.160974979400635,6.15,6.4659199714660645,6.15,6.199875831604004,6.15,6.122104167938232,6.237218737602234,6.5,4.0351362228393555,6.5,4.114880084991455,6.5,5.358649253845215,6.5,5.2637128829956055,4.693094611167908
4.42,3.936223030090332,4.42,4.091587543487549,4.42,4.1798577308654785,4.42,3.5306146144866943,3.9345707297325134,2.8,3.234804630279541,2.8,3.0421142578125,2.8,3.324359655380249,2.8,3.8853647708892822,3.371660828590393
0.85,2.0142030715942383,0.85,1.5902464389801025,0.85,2.3518896102905273,0.85,2.6489059925079346,2.1513112783432007,0.93,0.39318570494651794,0.93,0.27849704027175903,0.93,0.4512852430343628,0.93,-0.03094048798084259,0.2730068750679493
0.73,1.2392596006393433,0.73,0.9285889267921448,0.73,1.1084234714508057,0.73,1.0461018085479736,1.0805934518575668,1.63,2.0762038230895996,1.63,1.6913979053497314,1.63,1.971893072128296,1.63,2.1534199714660645,1.9732286930084229
0.85,0.9399649500846863,0.85,0.8289687633514404,0.85,0.8086488842964172,0.85,1.3585104942321777,0.9840232729911804,0.97,0.8622487783432007,0.97,0.8499020934104919,0.97,1.1392682790756226,0.97,0.5263049602508545,0.8444310277700424
3.37,5.264896392822266,3.37,4.7271342277526855,3.37,5.153496742248535,3.37,5.448713779449463,5.148560285568237,8.0,7.013015270233154,8.0,6.745616912841797,8.0,6.531644821166992,8.0,7.340717792510986,6.907748699188232
0.75,0.6440098285675049,0.75,3.280611038208008,0.75,0.6495318412780762,0.75,0.8390272259712219,1.3532949835062027,0.95,0.9186115264892578,0.95,0.7636049389839172,0.95,1.1326985359191895,0.95,1.0068738460540771,0.9554472118616104
3.6,3.6862072944641113,3.6,2.8705992698669434,3.6,3.502465009689331,3.6,2.644467830657959,3.175934851169586,6.15,5.684016227722168,6.15,5.874257564544678,6.15,5.49896240234375,6.15,5.491668224334717,5.637226104736328
4.36,4.067798137664795,4.36,4.081565856933594,4.36,4.187962532043457,4.36,3.661755323410034,3.99977046251297,0.56,0.8298404216766357,0.56,0.5084046721458435,0.56,0.819719672203064,0.56,0.8379831314086914,0.7489869743585587
4.52,4.032788276672363,4.52,3.778099298477173,4.52,4.204388618469238,4.52,3.975642442703247,3.9977296590805054,0.95,1.0438365936279297,0.95,0.890572726726532,0.95,1.1624928712844849,0.95,0.9339898228645325,1.0077230036258698
4.88,4.862443923950195,4.88,4.602537155151367,4.88,4.692208290100098,4.88,4.69696569442749,4.713538765907288,3.37,3.1396493911743164,3.37,2.6952056884765625,3.37,2.921006917953491,3.37,3.1637682914733887,2.9799075722694397
6.06,6.515669345855713,6.06,7.432789325714111,6.06,6.689156532287598,6.06,5.9060587882995605,6.635918498039246,4.35,3.7990074157714844,4.35,4.0744547843933105,4.35,4.472952842712402,4.35,4.264549732208252,4.152741193771362
4.31,4.336540222167969,4.31,4.308435916900635,4.31,4.522021293640137,4.31,4.005204200744629,4.293050408363342,1.63,1.4521137475967407,1.63,1.6339364051818848,1.63,1.5999289751052856,1.63,1.9916352033615112,1.6694035828113556
0.93,0.9631963968276978,0.93,0.4956434369087219,0.93,0.8124821782112122,0.93,1.5424525737762451,0.9534436464309692,2.93,3.149566173553467,2.93,2.5380115509033203,2.93,2.7232768535614014,2.93,2.9727165699005127,2.8458927869796753
4.1,5.853311061859131,4.1,4.991444110870361,4.1,4.955074310302734,4.1,5.732545375823975,5.38309371471405,5.9,3.9465951919555664,5.9,3.596954345703125,5.9,3.602827310562134,5.9,4.065366744995117,3.8029358983039856
