"Real NN 3 for Time,0; ,None - All data","Averages for Time,0; ,None","Real NN 3 for Time,1; ,None - All data","Averages for Time,1; ,None","Real NN 3 for Time,2; ,None - All data","Averages for Time,2; ,None","Real NN 3 for Time,3; ,None - All data","Averages for Time,3; ,None","Real NN 3 for Time,4; ,None - All data","Averages for Time,4; ,None","Real NN 3 for Time,5; ,None - All data","Averages for Time,5; ,None","Real NN 3 for Time,6; ,None - All data","Averages for Time,6; ,None","Real NN 3 for Time,7; ,None - All data","Averages for Time,7; ,None","Real NN 3 for Time,8; ,None - All data","Averages for Time,8; ,None","Real NN 3 for Time,9; ,None - All data","Averages for Time,9; ,None","Real NN 3 for Time,10; ,None - All data","Averages for Time,10; ,None","Real NN 3 for Time,11; ,None - All data","Averages for Time,11; ,None","Real NN 3 for Time,12; ,None - All data","Averages for Time,12; ,None","Real NN 3 for Time,13; ,None - All data","Averages for Time,13; ,None","Real NN 3 for Time,14; ,None - All data","Averages for Time,14; ,None","Real NN 3 for Time,15; ,None - All data","Averages for Time,15; ,None","Real NN 3 for Time,16; ,None - All data","Averages for Time,16; ,None","Real NN 3 for Time,17; ,None - All data","Averages for Time,17; ,None","Real NN 3 for Time,18; ,None - All data","Averages for Time,18; ,None","Real NN 3 for Time,19; ,None - All data","Averages for Time,19; ,None","Real NN 3 for Time,20; ,None - All data","Averages for Time,20; ,None","Real NN 3 for Time,21; ,None - All data","Averages for Time,21; ,None","Real NN 3 for Time,22; ,None - All data","Averages for Time,22; ,None","Real NN 3 for Time,23; ,None - All data","Averages for Time,23; ,None","Real NN 3 for Time,24; ,None - All data","Averages for Time,24; ,None","Real NN 3 for Time,25; ,None - All data","Averages for Time,25; ,None","Real NN 3 for Time,26; ,None - All data","Averages for Time,26; ,None","Real NN 3 for Time,27; ,None - All data","Averages for Time,27; ,None","Real NN 3 for Time,28; ,None - All data","Averages for Time,28; ,None","Real NN 3 for Time,29; ,None - All data","Averages for Time,29; ,None","Real NN 3 for Time,30; ,None - All data","Averages for Time,30; ,None","Real NN 3 for Time,31; ,None - All data","Averages for Time,31; ,None","Real NN 3 for Time,32; ,None - All data","Averages for Time,32; ,None","Real NN 3 for Time,33; ,None - All data","Averages for Time,33; ,None","Real NN 3 for Time,34; ,None - All data","Averages for Time,34; ,None","Real NN 3 for Time,35; ,None - All data","Averages for Time,35; ,None","Real NN 3 for Time,36; ,None - All data","Averages for Time,36; ,None","Real NN 3 for Time,37; ,None - All data","Averages for Time,37; ,None","Real NN 3 for Time,38; ,None - All data","Averages for Time,38; ,None","Real NN 3 for Time,39; ,None - All data","Averages for Time,39; ,None","Real NN 3 for Time,40; ,None - All data","Averages for Time,40; ,None","Real NN 3 for Time,41; ,None - All data","Averages for Time,41; ,None","Real NN 3 for Time,42; ,None - All data","Averages for Time,42; ,None","Real NN 3 for Time,43; ,None - All data","Averages for Time,43; ,None","Real NN 3 for Time,44; ,None - All data","Averages for Time,44; ,None","Real NN 3 for Time,45; ,None - All data","Averages for Time,45; ,None","Real NN 3 for Time,46; ,None - All data","Averages for Time,46; ,None","Real NN 3 for Time,47; ,None - All data","Averages for Time,47; ,None","Real NN 3 for Time,48; ,None - All data","Averages for Time,48; ,None","Real NN 3 for Time,49; ,None - All data","Averages for Time,49; ,None","Real NN 3 for Time,50; ,None - All data","Averages for Time,50; ,None"
6.64,6.153257251,2.37,3.387185872,7.12,6.532806754,0.81,0.775387585,0.95,0.955119759,4.85,4.501079082,2.81,4.194971561,0.83,1.060968593,4.51,4.003638268,0.95,0.946221545,0.95,0.984202862,4.42,4.167408168,0.95,0.976091683,7.94,6.785424232,1.88,1.643208832,2.62,1.597846746,8.39,8.318922997,7.94,7.072738528,0.95,0.998740003,3.6,3.176764369,0.78,0.944660142,0.95,0.964441195,3.04,2.834347129,0.59,0.763304248,8.71,7.863301277,0.95,0.939387605,0.77,0.782943323,6.28,7.004908204,0.95,0.996900439,0.95,0.968711928,3.62,3.520594895,0.88,1.133482307,0.86,1.19486317,4.32,4.49355185,0.94,0.885063469,0.7,0.837612852,0.95,0.962926939,0.95,0.97611919,7.4,6.522939205,0.82,1.011812329,0.95,0.935884774,1.42,1.570879042,4.85,4.756181002,7.62,6.172255516,7.1,7.062868476,7.62,6.19793725,2.72,2.338899553,2.81,3.130381644,5.52,5.707300901,0.86,1.653099626,4.31,4.296128392
0.95,0.91700919,5.1,5.408460498,0.98,2.263592124,5.52,5.794265628,4.36,3.684639871,0.73,1.803208441,0.95,0.923697665,0.95,0.982253745,3.1,2.582459331,0.84,0.940710962,0.95,0.975154519,0.95,0.936012655,0.95,0.981191561,2.12,2.14710471,0.73,0.908827156,4.4,4.019088268,0.95,0.973290458,2.28,2.107905686,4.67,4.161176205,0.96,1.108514547,4.85,4.463469863,0.95,1.026056752,0.69,0.775827229,1.39,2.276730865,0.67,0.770956546,0.95,1.033485681,0.95,0.954898819,0.86,0.854995057,0.95,0.930547059,1.42,1.652158111,2.71,2.597561836,0.95,0.978669226,3.04,2.721072614,0.95,0.970613524,0.84,0.825684756,0.98,0.950288638,8.39,8.292692423,0.95,0.940959439,1.93,1.896325469,0.95,0.923217058,7.62,8.019992709,0.69,0.612726331,0.77,0.800109923,0.95,1.003798157,0.67,0.669516563,2.12,2.154392838,7.4,6.522410035,2.62,2.692518055,3.2,3.417547286,0.95,1.006947279,0.93,0.97321251
0.7,0.127765752,4.51,3.407069623,0.95,0.921395019,7.53,5.80602324,3.75,4.714229941,0.64,0.537074834,3.6,3.309258878,0.95,0.944700912,0.85,0.686486065,0.96,0.82299079,4.4,3.694195807,2.64,3.140550911,1.63,1.54697758,0.95,0.996672988,5.73,6.24934721,3.75,5.096196175,0.95,1.084722534,4.5,4.457633018,4.32,4.622374773,2.72,2.301160812,4.54,4.234657943,0.95,0.993293807,0.95,0.972480178,6.28,7.079848409,7.94,7.508652091,4.4,4.253063917,2.71,2.646624804,4.38,4.412937522,7.89,8.189025044,5.27,5.341967463,0.95,0.945331112,0.77,0.840109408,0.82,0.84088175,2.16,2.067918122,4.51,4.160157561,5.1,5.573287725,1.63,1.676442862,0.94,0.904674277,7.94,7.496556163,5.73,5.941483021,0.95,0.986011147,0.86,1.296121061,5.9,5.673578978,4.88,4.783895731,2.72,2.261772335,0.95,0.969776616,0.85,0.964611635,0.85,0.984693065,0.73,1.380973071,7.04,6.828379273,3.2,3.450286388
0.82,-0.229338795,0.78,-0.212614611,4.43,3.731455505,4.54,4.162371218,4.89,4.727220058,6.47,5.477127671,1.63,1.636862546,2.48,3.807491481,0.95,0.955389187,0.56,0.611320853,0.56,0.634090066,7.94,6.767757297,0.83,1.100870997,8.84,8.659533739,1.49,1.462015778,6.48,5.681934834,1.1,1.323029608,7.94,7.244591117,0.6,0.861018077,0.95,1.014756411,0.95,1.004002631,0.73,0.810979605,3.2,3.183560371,2.62,2.659433901,9.45,8.271555185,4.29,4.378628969,4.38,4.43659687,6.41,5.311710358,0.73,1.311412811,0.64,0.673348144,6.64,6.402995706,0.9,0.792511389,0.78,1.098533869,9.45,8.834848642,7.4,6.472753286,0.95,0.95004867,0.95,0.966011763,2.71,2.700006783,7.89,8.060815454,0.95,0.974574327,0.59,0.641678557,4.54,4.34859848,7.44,7.744428515,7.53,7.011726618,0.95,0.946369812,0.95,0.963712618,7.04,6.658558846,1.49,1.729570597,6.08,5.96729362,0.68,1.18091318,0.95,0.999774903
0.95,0.869900987,4.83,4.952115178,7.62,7.010690093,2.79,2.689771652,4.4,3.567153573,0.95,0.90490225,2.71,2.299462974,4.67,3.756961703,6.26,6.73241663,0.95,0.98203297,0.95,0.961534128,0.95,0.934677571,4.36,4.707341671,4.7,4.788232803,0.95,0.984979689,3.95,3.703786612,3.67,3.898113549,3.1,2.587415934,0.95,0.958392695,2.28,2.187012672,0.95,0.985309616,1.38,0.936764345,0.95,1.002445593,3.67,3.736940444,0.77,0.745987833,0.86,0.977880895,0.8,0.98775357,0.78,1.047926545,0.95,0.961115479,0.67,0.691077143,4.7,4.638004363,3.95,4.166000009,2.64,2.392489135,4.36,5.192496061,0.95,0.966344446,4.1,3.780285358,5.59,6.56874764,0.95,0.956605479,3.75,3.715958357,2.64,2.538142622,2.37,2.001677185,5.73,5.972248673,7.53,7.014936328,0.95,0.962279677,4.7,4.739632726,0.95,0.959470987,0.95,0.989367083,0.73,0.94822824,6.69,7.013254642,3.62,3.734836578,4.36,4.266814888
0.95,0.921252549,2.12,5.719390392,4.29,3.807588041,6.08,4.752993703,0.6,0.793273851,7.39,6.850883961,5.98,5.247229815,8.39,7.36279726,0.68,0.781602353,0.82,0.5289611,0.95,0.987048805,0.95,0.987489522,0.81,0.89517504,0.97,0.954137415,3.75,5.179595709,2.81,3.663635433,0.98,1.542629302,1.39,2.279599726,6.26,6.772309899,0.87,0.889259219,3.6,2.695439875,0.6,0.525587097,4.75,4.780634403,8.71,7.804547787,0.95,0.941581145,0.95,0.933759749,0.95,1.00527893,3.12,2.966563046,1.04,1.090330899,0.95,0.9917593,4.83,4.977994919,6.55,6.26876545,7.4,6.428160906,1.5,1.651110888,5.98,5.928463101,0.95,0.934037164,0.81,0.930023491,0.95,0.924936205,4.02,3.974811316,4.52,4.099527776,0.6,0.990517169,6.28,6.941130877,0.95,0.957444236,5.98,5.986102343,0.86,1.039577633,7.62,7.90356636,4.83,4.948493838,0.7,0.947617576,0.75,0.655441388,0.7,0.846581772,7.53,6.850999713
3.64,4.780226946,3.62,5.059127212,3.6,3.765344143,0.95,1.047622025,3.1,2.624096513,4.02,4.574006796,7.39,7.214035034,3.1,2.676954985,0.93,0.801390365,1.93,2.335188776,0.95,0.964954495,4.36,3.958963752,0.8,0.954069749,3.6,2.255795121,0.95,0.969708577,0.95,0.964782402,0.67,0.770906687,3.62,3.489985466,7.89,8.080073595,8.01,8.060870767,2.62,1.454181165,0.95,0.979617208,7.4,6.302053928,7.53,6.7249192,0.95,1.009096041,6.28,7.057679534,0.78,1.037824854,6.26,6.723871112,4.32,4.524318695,5,4.848081708,0.95,0.970314041,0.95,0.945954472,1.49,1.646148503,1.1,1.266585231,3.62,3.573540151,1.42,1.586193055,7.89,8.10974443,3.4,3.386027277,5.98,5.960667491,0.7,0.695587762,0.95,0.954861447,0.95,0.940427139,0.69,0.694072783,2.12,2.16489929,2.62,2.660317123,3.64,3.731087148,0.95,1.005740121,0.95,0.935538486,5.06,4.895291924,0.76,0.673285384,2.28,3.01630497
2.79,2.502098441,1.49,1.429281279,0.95,0.958820865,0.84,0.978172824,4.31,4.172108173,5.1,5.911641121,0.76,0.831325129,1.3,1.299899161,0.9,0.898965135,4.51,4.011671185,0.59,0.838170499,0.95,0.982468575,4.67,4.377586663,3.67,4.157019854,2.62,2.840575635,0.95,0.983690247,7.89,7.957836509,1.5,1.831704289,3.62,3.506926835,0.95,0.966723025,7.12,7.076503277,5.59,6.619577289,0.95,0.95801267,3.75,4.607344389,0.83,1.096014008,3.2,3.577875316,2.12,2.214114845,1.04,1.074757516,0.95,0.970421016,5.1,5.622579455,6.55,6.235923171,4.02,4.001628637,0.95,0.963609859,6.61,6.723497868,2.28,2.519666731,0.7,0.722180396,0.95,0.969007865,3.64,3.744394124,0.86,1.25382784,0.73,0.833945602,4.02,3.929292679,0.97,1.181153476,0.95,0.942588583,4.75,4.746018887,0.95,0.952106133,3.95,4.195849061,1.93,1.980849445,0.64,0.684034355,0.77,0.919654533,1.3,1.43813318,0.95,0.976024032
4.02,5.023101807,4.29,4.185136497,7.44,6.690753937,0.95,0.939230815,0.95,0.883189872,0.86,2.267756224,7.44,7.419844866,0.73,1.608498573,3.2,3.97608608,5.52,5.603246927,0.82,0.805779696,0.95,0.980540231,0.95,0.98619996,4.67,4.349651039,3.37,3.369214535,0.95,1.091656208,0.69,0.84047693,3.95,3.792786837,1.5,1.847396463,5,5.048637748,8.39,8.330715656,2.62,2.754646719,0.95,0.977234289,0.95,0.950123519,4.1,4.079953253,7.44,8.068546414,2.48,2.839232266,0.6,1.016028553,4.5,4.489118457,5.59,6.667109489,4.02,4.016436756,3.75,4.362541437,4.85,4.635519385,7.62,8.100172162,0.84,0.881348237,0.93,0.808397636,2.71,2.673755169,3.2,3.3090716,0.95,0.944553614,5.1,5.531162262,4.54,4.325187325,0.95,0.949668124,3.75,3.72564584,7.51,7.093670845,4.67,4.654138565,0.95,1.013390139,4.02,3.863952279,0.95,1.022094518,4.31,4.350877762,4.88,4.898138046,5.27,5.566537976
1.3,1.175896317,4.75,5.015573025,3.1,2.734637022,0.95,1.033918515,7.39,5.985682607,6.06,6.481024265,7.51,6.168133497,0.95,0.92631577,0.95,0.94112727,8.71,7.277958274,0.95,0.948991567,4.02,4.255955935,2.81,3.998164713,5,5.022980809,7.51,6.604720354,3.64,3.524530709,3.37,3.346497595,0.8,0.876340061,7.04,5.956554294,3.37,3.302217305,4.36,4.972955704,3.04,2.80493784,4.33,4.016916275,0.77,0.731412888,0.82,0.957978934,2.48,2.867969692,0.95,0.931872159,4.7,4.657704592,0.95,0.982262716,4.02,4.027905345,8.39,8.516338825,3.67,3.609810174,0.86,0.83613655,0.82,0.85307759,0.6,0.954930454,0.86,0.967072159,6.61,6.63380444,0.73,0.811403871,2.12,2.1431638,8.39,8.233436823,5,4.959789276,0.87,0.943526879,4.7,4.674580693,0.95,0.928506583,0.88,1.088154182,0.8,1.019058377,5.9,5.781473517,5.98,6.027980566,4.43,4.138458133,0.82,0.924010023,0.95,0.978907645
4.4,2.974616289,1.63,1.702739269,3.67,4.898046017,7.51,5.861426592,2.81,3.851934314,0.69,0.176658779,4.02,4.50257206,0.95,0.968859434,8.71,6.975625277,0.95,0.965065405,0.95,1.006006032,0.64,0.602718666,4.4,3.814551771,2.81,3.850714803,0.69,0.831366926,0.75,0.70569019,2.62,2.832727194,0.95,0.994806543,7.53,6.512937903,3.95,3.880756259,1.04,0.980537117,0.9,0.739274129,0.6,0.541726723,2.62,1.43885991,0.98,0.971764937,3.67,3.68821913,0.95,0.928258196,1.1,1.258905247,0.85,0.860348642,0.69,0.715697289,3.12,2.955689132,4.35,4.337032557,2.62,1.505579233,6.69,7.02312386,3.12,2.942081988,5.52,5.61531055,4.67,4.837413073,0.95,0.955799833,4.36,4.302423358,4.75,4.795866609,6.48,6.220803976,6.64,6.431327581,7.62,7.991664052,8.39,8.176695585,0.93,0.938669845,0.95,0.978892773,0.95,1.043774545,8.39,8.150972486,0.82,0.884618312,8.39,8.16795814,4.51,4.064040065
7.94,7.449031472,0.95,0.939117491,4.52,3.434079587,5.98,5.481025696,0.95,0.88270849,5.52,5.354353428,2.48,3.957864463,7.62,6.120298624,9.45,6.001474738,0.95,0.950146079,0.95,0.993477255,0.95,0.979517162,5.73,6.413263798,6.61,7.161330819,6.08,5.8248142,4.52,4.1138587,0.95,0.962074861,5.1,6.045671701,5.9,5.024482489,1.93,2.131863356,3.75,3.917236745,2.37,2.088262439,4.89,4.669434905,3.2,3.652647853,0.84,0.819299519,0.73,1.280990034,0.95,0.969651937,0.86,1.037885189,8.84,8.482632399,6.47,6.262261987,4.31,4.465547919,0.95,0.980382368,8.71,7.938807249,0.9,0.79187955,3.95,4.089455545,0.95,0.961420774,3.95,4.052761614,3.12,2.951143086,6.15,5.896499753,0.95,0.941130787,4.5,4.405623794,0.73,0.854674995,0.82,0.825047091,2.72,2.225479424,1.1,1.303370744,3.2,3.24588418,4.75,4.676827908,1.39,2.371030331,3.75,3.86452949,0.6,0.758011281,2.72,2.5116207
0.95,0.959589347,4.1,5.616495013,0.97,0.659205228,0.95,0.948034808,2.79,2.486539125,3.95,3.562152386,0.7,0.695736319,0.64,0.538845941,0.82,0.77343145,4.36,4.811751604,8.39,7.966354489,0.95,0.984044716,4.32,4.487653017,4.1,4.255399108,0.86,0.939065292,0.95,0.975335568,3.95,3.727971613,8.71,7.635342836,7.94,7.343792558,7.04,6.036138177,4.88,4.874996543,3.12,2.99419719,0.95,0.999376118,0.95,0.985837862,3.1,2.614849567,0.95,0.994181916,0.85,0.871372581,0.95,0.97206758,4.54,4.063898742,0.95,0.981722578,0.95,0.937965751,7.44,7.973654866,5.06,4.655444622,4.52,4.073771477,3.37,3.215724051,2.64,2.411757708,0.95,0.948324755,1.1,1.272116393,3.37,3.15658915,0.95,0.933629289,6.64,6.445702553,0.95,0.935744688,7.1,7.051491857,5.79,5.986009598,6.48,6.174169898,7.51,7.132920504,6.48,6.149800777,0.95,0.942016661,2.71,2.489537418,0.95,0.948627606,0.95,1.007468894
1.93,2.706134856,0.82,-0.001077011,0.95,1.092838287,4.89,4.712710142,0.83,1.287656441,1.1,1.120023936,0.84,0.92654103,6.55,4.744364381,0.88,0.929988682,2.62,1.704799175,0.69,0.536837064,2.71,2.540928185,0.84,0.900332883,7.1,7.134567142,0.6,0.545785099,4.32,4.599658728,0.69,0.80290167,1.3,1.253928721,4.4,4.127104878,1.04,0.972012639,7.94,7.459596276,3.2,3.195697844,0.95,1.014630452,7.94,7.436430454,4.83,5.263374805,2.12,2.218976259,5.9,5.293986678,4.4,4.272832572,0.95,0.927544147,3.64,3.794651091,0.95,0.9072081,8.71,7.944140792,6.47,6.173069239,6.47,6.338698268,3.4,3.363941193,3.2,3.30813539,4.29,4.532617807,0.64,0.630664252,0.95,0.923872083,4.38,4.463615775,4.35,4.352366805,5.79,5.987843156,0.95,0.947901577,0.64,0.635488741,5.59,6.41499567,4.36,5.391019702,6.41,5.844484329,7.53,6.960149765,7.89,7.92696321,5.27,5.531726599,4.4,4.442692041
0.95,1.086401701,0.73,1.766721725,0.95,0.900844008,4.36,4.62925303,3.64,3.22337836,0.95,0.903581202,4.39,4.608524919,3.2,3.248796284,0.95,0.968707874,0.93,0.812528655,0.86,0.891288072,1.05,1.124316499,4.89,5.009382606,9.45,7.080515027,0.95,0.955437347,0.95,0.987141222,3.1,2.539898872,7.04,5.780617476,0.69,0.907230675,0.95,0.987567157,7.53,6.624467254,4.39,4.721271634,4.32,4.640130758,6.64,6.402784705,0.78,1.011970565,5.73,6.033518672,1.93,2.108776897,0.95,0.990888134,0.84,0.861252412,1.04,1.102264598,0.8,0.922167972,4.89,4.495822787,0.95,0.975661859,0.95,0.92714636,0.95,0.972509578,4.89,4.454219699,0.95,0.962328777,4.33,4.102129698,7.51,7.100920677,0.69,0.667969927,0.87,0.946786806,0.95,0.992486045,0.95,0.973175392,4.35,4.426889896,4.88,4.811609983,0.95,0.951373816,6.47,6.428785086,0.95,1.039065763,1.3,1.429498851,0.95,1.012914181,0.95,0.976684585
0.96,0.873289101,0.95,0.878671452,2.48,3.704007924,4.43,3.536660373,0.95,0.917655095,4.89,4.753021359,0.95,0.910934776,0.95,0.893784955,0.95,0.956945941,3.64,3.683278024,4.51,4.06636101,7.39,7.676187873,7.51,6.55753088,7.04,5.524959087,0.86,0.886873707,0.95,0.978933409,0.7,0.609477967,0.93,0.770763904,3.6,2.549545646,0.95,0.965661913,0.81,0.830110341,6.15,6.29671967,0.95,1.038359791,0.86,0.931444541,5,4.898678422,4.36,5.073450804,5.59,6.692658782,1.5,1.687193453,3.1,2.569840431,4.32,4.530133128,7.04,6.151297331,4.42,4.576961994,6.69,7.008669376,7.4,6.439911246,1.38,1.042760581,0.95,0.972454146,4.43,4.180470765,4.36,5.244827747,1.5,1.680840164,1.5,1.692100614,0.95,0.941025585,0.95,0.978431389,6.08,5.836024046,8.01,8.247133493,0.95,0.96317333,0.56,0.795820415,0.87,0.925609738,7.62,6.266638041,0.95,0.948041648,0.95,0.974112511,4.38,4.402386189
6.48,5.348633289,2.81,3.18810755,0.64,0.763484448,4.88,5.21910584,9.45,6.006482244,0.76,0.928275988,4.33,4.238640308,2.71,2.267176688,7.62,6.977644682,0.83,1.055410653,0.64,0.581937417,4.4,3.764444113,2.28,1.697737545,1.05,1.115740046,1.93,1.963352263,5,5.005448461,0.82,0.821247935,3.4,3.518597543,4.54,4.241946697,7.39,7.864955664,0.76,0.758538425,0.67,0.79788366,3.6,3.347560465,0.94,0.894945771,3.4,3.393890858,4.89,4.6005404,2.62,2.60114938,3.6,2.826961815,0.93,0.759735301,0.95,1.005890206,0.76,0.720292673,0.95,0.975443423,4.52,4.100752771,0.95,0.957212716,2.16,2.049399346,1.04,1.238414675,0.9,0.782334805,6.6,6.594105601,6.26,6.477828741,5.9,5.57783103,1.88,1.751447558,0.95,0.950598285,3.12,3.010009646,0.95,0.947286904,1.5,1.836147159,3.4,3.622002184,5.73,5.919359684,0.95,1.017362371,0.95,0.984055638,0.95,0.977035955,8.84,9.133932829
1.5,1.671808958,4.01,5.776353836,7.62,6.004017949,0.95,1.024353758,5.52,5.597941875,7.53,5.580068231,7.4,4.6902107,0.95,1.053408161,0.95,1.039333895,7.94,6.48619318,1.05,1.11856924,7.62,6.501084685,4.7,4.690539241,0.95,0.95136337,4.31,4.634713769,0.6,0.542257152,0.82,0.808639616,0.82,0.807851627,0.95,0.981010139,3.2,3.195550263,0.97,1.016952232,3.67,3.788042426,0.7,0.826314837,0.95,1.027688608,0.97,0.979751691,1.63,1.79197517,5.79,5.999093294,6.06,6.35277617,3.64,3.846682489,1.49,1.686686814,0.95,0.978141814,0.95,0.999135822,0.69,0.699092567,0.69,0.682920337,4.88,4.737382412,2.16,2.024143666,2.62,2.613471568,0.6,0.957720637,0.95,0.9528974,4.5,4.403063416,5.1,5.523728371,4.7,4.620766878,2.16,2.013306171,8.84,8.94893074,0.95,0.9750669,0.95,0.953994766,0.95,0.979252622,0.95,1.015449017,2.72,2.416027427,5.98,6.076268792,0.85,1.040343091
3.75,4.827433228,5.98,5.532208443,0.84,1.133108333,0.73,0.965201542,0.98,2.542399049,2.79,2.622606099,2.37,3.765689313,4.01,4.972951889,0.73,0.940890729,0.81,0.796342179,0.93,0.810705498,0.95,0.976777509,0.84,0.950574279,4.02,4.432759106,1.38,1.005584851,0.95,1.019461676,6.41,5.209813356,0.87,0.883201137,4.83,5.717305064,5.79,6.065926552,0.95,0.970766529,6.06,6.655597806,3.62,3.598025799,1.42,1.606381863,3.6,3.471112251,0.95,0.91578193,4.29,4.375684023,0.98,0.939942226,3.2,3.459932089,0.83,1.098683864,6.47,6.301111579,0.86,0.839908525,0.82,0.998953864,6.15,5.865674496,0.86,1.217473805,4.38,4.466460228,0.56,0.741089255,2.48,2.610206902,7.39,7.617453694,0.95,0.974629819,0.82,1.014064431,0.95,0.960027218,0.95,0.931345403,0.95,0.934110731,0.95,0.930244327,6.08,5.935510516,6.26,6.401638865,4.36,4.357012272,7.39,7.480722666,4.02,3.849270046,0.95,1.020715237
0.95,0.9287007,0.69,0.711508118,0.77,0.552165132,0.95,0.874638811,6.26,6.509588957,0.73,0.978767216,0.98,2.670899808,0.82,0.405511387,4.89,4.875148535,0.64,0.578311861,7.51,6.325012922,4.51,4.093393505,0.95,0.990811661,5.52,5.47187376,3.12,3.028144896,2.64,2.809171498,0.95,1.054325148,4.89,4.773083925,0.64,0.693786532,0.56,0.637012973,0.95,1.055365011,0.69,0.868821204,4.36,4.215914428,0.95,0.995080024,5.52,5.875048876,7.51,6.969256163,1.88,1.842505157,0.95,0.989810586,0.86,0.89810288,0.95,0.968178257,7.53,6.874640942,0.95,0.930266216,0.95,0.92768313,0.95,0.955170214,4.89,4.470839739,7.62,8.119191885,4.32,4.472275734,3.1,2.656347394,0.95,0.97537449,6.55,6.34515357,3.6,2.946554244,0.6,0.583496787,3.64,3.733666182,2.16,2.031397671,7.94,7.552835584,5.06,4.878425956,3.95,4.227829576,4.75,4.669628143,3.62,3.702892125,0.95,0.978200167,0.86,0.835564692
6.55,6.033914089,0.95,0.958299592,1.05,1.493691459,0.95,0.895754233,0.64,0.560415998,0.67,0.490975335,4.54,4.622328281,0.8,1.106788442,1.49,1.586126477,0.95,0.982104093,0.95,0.976601228,3.67,4.608503103,0.95,0.940446541,0.95,1.010399088,4.67,4.30676955,0.7,0.598204404,2.62,1.57576865,0.95,0.983292773,0.86,0.912086174,5.98,6.240930676,0.69,0.883966818,0.96,1.143301368,5.98,6.167556882,3.37,3.337150335,1.49,1.750495881,1.05,0.952076703,0.95,0.949660316,6.08,5.770230174,0.95,0.982872888,0.95,0.937334299,7.62,6.140529275,0.78,1.08711639,0.95,0.936573893,0.6,0.602532573,0.95,0.96926555,6.69,7.061174989,1.05,0.933321059,3.62,3.60456264,4.01,4.190095007,6.47,6.372081518,8.01,8.313559294,0.6,1.0067693,5.52,5.612401843,0.95,0.950874671,0.76,0.624399606,2.28,2.816845715,3.6,3.099544406,4.32,4.42960763,5.1,5.609457016,9.45,9.324419737,1.38,1.451067045
8.71,7.487686396,4.31,3.436337233,4.42,3.756519854,6.47,5.363676667,5.73,5.808251262,2.12,2.552209735,0.95,0.883555993,0.82,0.866156474,4.32,4.376943231,9.45,6.12689352,0.95,0.975295618,5.9,4.755635023,3.6,2.241207838,0.68,0.810279146,4.4,3.914766371,5.06,4.104962111,0.95,0.977437541,4.35,4.346054554,0.95,0.973102748,2.79,2.820364892,1.63,1.846949428,0.86,0.875955671,7.89,8.128065109,0.95,0.943896294,3.62,3.559717417,0.95,0.990140423,3.04,2.79845345,0.59,0.682808787,4.33,4.046137512,0.94,0.864076033,3.6,2.85084635,0.95,0.962877229,1.3,1.434070796,0.95,0.96046941,0.95,0.926327884,6.28,6.82143259,0.85,0.848807141,6.48,6.263115168,0.9,0.78208372,4.4,4.433339596,7.44,7.796396136,0.95,0.950636759,2.12,2.172128499,7.62,7.964611888,4.1,3.9856022,4.67,3.963324547,0.95,0.961775973,0.95,0.972804531,6.15,5.924948335,0.93,0.990421757,0.82,1.100680172
0.69,0.115437314,0.86,1.777891576,0.87,0.72667399,0.8,0.954929322,6.08,4.890226722,4.42,4.140816092,0.59,0.832096502,0.86,1.082088962,0.95,0.94280836,3.95,3.165848255,0.95,0.951569036,0.95,0.942373723,0.95,0.983220309,0.73,0.934834227,0.68,0.797093332,1.5,1.827895999,0.95,0.999041364,4.42,4.520136952,0.82,0.808959097,0.81,0.824197069,0.95,1.00685887,0.77,0.694547497,4.42,4.640130758,3.95,4.021128535,6.48,6.169444323,4.32,4.561203361,6.55,6.188922763,0.8,0.966987655,0.95,0.941566452,0.7,0.716175497,0.95,0.981130749,0.95,0.960482448,0.95,0.979438692,0.95,0.932804376,4.38,4.443045974,4.36,4.262181163,1.38,1.06976527,0.93,0.832932651,0.77,0.799595535,3.2,3.288223445,3.64,3.724074602,7.39,7.558568954,7.62,6.180981398,2.64,2.620804787,0.95,0.966567352,4.88,4.839325666,0.82,0.846442267,0.84,1.043618023,1.88,1.934964329,5.79,5.941458941,0.95,1.076054692
6.41,5.949881792,1.04,1.125417784,0.95,0.819314659,0.93,1.055803359,0.56,0.617539175,0.95,0.927412853,6.64,5.443377256,2.64,2.777968466,0.95,0.949060902,6.26,6.98114264,0.88,0.963721827,3.95,3.394091964,3.37,3.416132927,0.7,0.620537713,0.95,0.952328175,0.56,0.621937044,0.95,0.956694156,5.9,4.998617291,5.1,6.113929987,9.45,7.781489491,3.62,3.578111351,0.78,0.946656689,0.6,0.985866949,2.71,2.722208619,0.95,0.99558562,2.28,2.353895366,0.95,0.946927488,4.85,4.492028356,3.95,4.116827548,0.95,0.915741041,0.95,0.929028779,1.42,1.629329711,2.72,2.198718965,2.79,3.045050144,0.93,0.801092744,6.41,5.492272496,3.75,4.304477811,6.64,6.450719357,6.08,5.745350122,0.84,0.877441987,0.98,0.961226061,0.95,0.941129297,8.01,8.270424128,3.62,3.639139771,0.95,0.999162704,0.73,0.912905142,0.95,0.967467114,6.28,7.013142109,0.86,0.875486568,4.01,4.238387346,1.04,1.509927839
