"Real NN 3 for B,0; ,None - All data","Averages for B,0; ,None","Real NN 3 for B,1; ,None - All data","Averages for B,1; ,None"
4.7,4.841390014,,
0.93,0.801092744,,
3.95,4.021128535,,
1.04,1.509927839,,
0.95,0.988818347,,
0.95,0.940446541,,
0.95,0.95716393,,
0.76,0.624035746,,
0.82,1.054041773,,
0.69,0.868821204,,
4.52,3.482267022,,
6.55,6.34515357,,
5.9,4.755635023,,
4.85,4.492028356,,
0.95,0.942373723,,
0.95,0.966407955,,
0.95,0.976601228,,
0.95,0.992314965,,
4.36,4.928298593,,
4.89,4.753021359,,
3.75,4.756513715,,
7.62,6.206662297,,
0.95,0.975370347,,
1.04,1.238414675,,
0.93,0.759735301,,
4.31,3.436337233,,
1.3,1.387164474,,
3.95,4.056261599,,
2.72,2.193591714,,
1.38,0.986837462,,
6.26,6.611557364,,
3.6,2.241207838,,
0.95,0.973102748,,
4.31,4.51790452,,
0.95,0.961801946,,
0.95,0.909176007,,
0.68,0.810279146,,
0.95,1.05677101,,
4.32,4.42960763,,
0.56,0.755731001,,
0.95,1.00685887,,
0.95,0.960482448,,
3.95,3.394091964,,
0.95,0.95743683,,
5.06,4.566819549,,
0.86,0.885345042,,
7.89,8.217329979,,
3.62,3.578111351,,
0.95,0.892473802,,
0.95,0.96364224,,
7.1,6.59168148,,
0.95,0.944610164,,
0.82,0.808959097,,
5.1,6.113929987,,
2.16,2.024143666,,
0.64,0.703485489,,
1.42,1.713942856,,
0.73,0.934834227,,
0.95,0.970298722,,
0.86,0.875955671,,
0.95,0.929028779,,
4.85,4.951977611,,
0.7,0.620537713,,
0.95,0.975295618,,
4.38,4.466460228,,
0.77,0.694547497,,
1.88,2.073469818,,
7.12,7.120615959,,
6.47,6.372081518,,
3.75,4.613075018,,
6.48,5.120941997,,
1.49,1.621578813,,
3.67,3.791298509,,
0.75,0.602579713,,
8.39,8.458256245,,
0.95,0.972804531,,
0.95,0.98521997,,
7.62,8.119191885,,
6.69,7.061174989,,
0.6,0.53775613,,
0.6,0.600424506,,
0.95,1.002003327,,
0.7,0.696824528,,
5.06,4.825995088,,
0.95,0.991417795,,
0.95,0.983220309,,
0.78,0.946656689,,
0.56,0.62978635,,
2.64,2.620804787,,
0.97,0.976023257,,
3.64,3.846682489,,
0.95,0.93973802,,
0.78,0.956417888,,
3.37,3.416132927,,
4.32,4.454064846,,
2.62,2.618354201,,
0.84,1.043618023,,
0.88,0.921886697,,
0.73,1.764968365,,
7.1,6.988720179,,
0.95,0.951569036,,
4.4,4.265408218,,
6.41,5.35436821,,
0.95,0.968907505,,
1.42,1.629329711,,
0.76,0.928275988,,
3.75,4.490142226,,
7.39,7.878958583,,
0.95,0.930387169,,
4.32,4.661239147,,
0.67,0.67868346,,
2.64,2.574752271,,
0.86,1.777891576,,
2.71,2.722208619,,
6.26,6.444236159,,
0.95,0.972744077,,
5.52,5.865532875,,
0.95,1.011356696,,
1.88,1.939526945,,
4.32,4.627975583,,
0.95,0.975059465,,
4.42,4.557938218,,
0.78,1.075260311,,
0.95,1.01247631,,
0.85,0.860373139,,
8.71,7.664322734,,
0.95,0.905681461,,
0.95,0.970708624,,
4.85,4.811609983,,
0.93,0.848345041,,
5.27,5.319992661,,
0.7,0.664887339,,
4.36,4.262181163,,
4.4,4.433339596,,
3.4,3.509019136,,
0.84,0.970917448,,
0.7,0.802370071,,
6.41,5.492272496,,
3.37,3.204311848,,
5.79,5.981083751,,
6.69,7.09538579,,
6.06,6.328353286,,
7.53,5.580068231,,
0.95,0.932570532,,
4.33,4.032381415,,
3.64,3.742913544,,
0.95,0.977830634,,
1.63,1.74889949,,
3.12,3.953134894,,
4.51,4.134227395,,
0.95,0.985356316,,
2.71,2.765986502,,
2.79,2.863942325,,
0.84,1.07206957,,
1.04,1.125417784,,
0.95,0.924645483,,
3.4,3.393018544,,
0.76,3.438492715,,
0.95,0.971421391,,
3.2,3.459932089,,
3.04,2.90414989,,
4.31,4.414729834,,
1.38,2.502204359,,
1.63,1.635842443,,
1.42,1.205292165,,
7.4,6.901027322,,
7.12,7.108786821,,
2.79,2.622606099,,
4.31,4.663701177,,
4.39,3.432846546,,
0.85,0.852605581,,
0.73,0.978767216,,
3.4,3.997363627,,
0.95,1.042431071,,
4.32,4.657514811,,
1.93,1.892804116,,
0.95,0.960537449,,
0.59,0.878186941,,
0.7,0.772529274,,
7.39,7.782097936,,
0.94,0.841931984,,
0.67,0.490975335,,
3.95,3.460713625,,
0.87,0.904777601,,
7.53,6.803968191,,
3.67,3.572564304,,
0.94,0.885327905,,
0.73,0.801039115,,
2.81,4.419816613,,
3.62,3.639139771,,
5.1,5.70034039,,
0.95,0.997678161,,
3.2,3.288223445,,
3.12,3.040718555,,
0.84,0.877441987,,
0.95,0.851799831,,
6.55,6.362317085,,
1.38,0.955599621,,
6.55,6.379949331,,
0.87,0.943505391,,
5.27,5.31714201,,
5.98,6.096377254,,
0.88,0.931471333,,
1.1,1.060716197,,
2.71,2.629306316,,
0.95,1.015216291,,
3.12,2.944844425,,
0.86,0.89810288,,
0.95,0.981655642,,
0.95,0.985819042,,
4.42,4.374723554,,
6.15,5.900073171,,
4.02,4.199587286,,
0.95,0.973253891,,
0.95,0.966480523,,
0.97,1.088466778,,
0.7,0.649133414,,
4.39,4.34742558,,
1.38,1.368785605,,
0.95,1.032558054,,
4.36,5.027917027,,
0.86,0.870010048,,
0.95,0.961218804,,
3.6,2.999594212,,
2.12,2.552209735,,
2.62,3.956002653,,
3.62,3.532140076,,
5.06,4.891016841,,
0.85,0.61337848,,
1.1,1.142970175,,
7.4,6.108551502,,
1.93,1.911083788,,
0.59,0.915684149,,
6.06,6.305193186,,
0.73,0.853008047,,
4.43,4.206482053,,
0.88,0.963721827,,
4.5,4.461258531,,
6.06,6.369368792,,
6.15,5.916219234,,
1.39,2.035813004,,
0.86,0.893747255,,
4.42,4.140816092,,
0.97,1.097252816,,
4.51,4.162301779,,
3.62,3.630429149,,
6.26,6.810891509,,
0.95,0.955474019,,
3.62,3.521634519,,
0.93,0.74321577,,
0.76,0.782653332,,
0.95,0.977720186,,
4.85,4.209287643,,
6.64,6.454437494,,
0.95,1.018796623,,
0.84,0.861128971,,
0.95,0.927412853,,
1.05,0.926538736,,
0.88,1.063249528,,
0.95,0.928978518,,
0.94,0.678362474,,
7.4,6.383568645,,
0.87,0.915089279,,
6.48,5.254789472,,
5.1,5.541699886,,
0.69,0.780160591,,
0.78,1.065074459,,
0.95,1.029222772,,
6.47,6.351763129,,
0.95,0.95591481,,
4.36,2.974616289,,
0.69,0.768570885,,
6.48,6.206430674,,
4.88,5.226142168,,
0.56,0.616245873,,
6.26,6.570677161,,
0.95,0.949847549,,
5.52,5.71908462,,
6.26,6.67241466,,
0.95,0.954963744,,
0.95,0.930365682,,
4.42,4.061078131,,
2.62,2.857139111,,
3.95,4.1472947,,
0.95,0.923970506,,
0.64,0.734187238,,
0.95,0.982872888,,
4.83,4.954137921,,
0.95,1.047458977,,
0.95,0.977639616,,
0.95,0.969253957,,
2.37,1.968177795,,
4.7,4.545798779,,
7.53,6.920616627,,
2.37,2.171828628,,
0.95,0.95613578,,
4.39,4.459653616,,
3.04,2.777317882,,
4.85,4.862107158,,
1.39,2.228377253,,
6.48,6.227666616,,
4.33,4.046137512,,
0.95,0.91934137,,
4.89,4.727399707,,
2.37,2.020238847,,
0.95,1.01188463,,
4.31,4.586338997,,
0.95,0.968923748,,
1.05,1.056287035,,
0.95,0.988555595,,
4.38,4.254475117,,
6.69,7.089316726,,
0.77,0.656395018,,
0.69,0.667820051,,
0.69,0.784110829,,
4.33,3.99379003,,
0.95,0.94005762,,
1.1,1.481941186,,
0.86,0.854545176,,
0.95,0.941566452,,
4.31,4.42652297,,
4.51,4.223479867,,
5.1,5.567250013,,
3.95,4.124056041,,
1.5,1.956242889,,
7.4,6.24330759,,
0.88,0.930115342,,
2.12,2.174417973,,
0.67,0.650250182,,
1.1,1.213301823,,
3.95,4.116827548,,
1.88,2.041662216,,
0.87,0.642925218,,
4.36,4.303350806,,
4.35,4.3098948,,
0.95,0.999673739,,
4.43,4.217187881,,
2.16,2.230525076,,
0.95,1.001102149,,
6.47,5.888026714,,
0.95,0.980022073,,
2.81,3.131229758,,
1.93,2.140285343,,
5.73,5.965318441,,
4.39,4.459462881,,
7.89,7.704280734,,
4.35,4.369013906,,
6.64,6.407463551,,
0.95,0.96629931,,
6.55,4.575792432,,
4.42,4.665493608,,
0.95,0.969146863,,
5.27,4.451930046,,
0.95,0.913891137,,
6.15,6.536620736,,
4.7,4.598252058,,
4.52,3.924954534,,
0.7,0.612682406,,
9.45,6.131358266,,
6.47,6.029227376,,
1.3,1.54855749,,
0.87,0.929129004,,
0.95,1.048836142,,
4.32,4.479688048,,
0.69,0.68223922,,
2.79,2.993928671,,
0.95,1.010882214,,
0.73,0.864194751,,
7.04,6.203750968,,
3.37,3.332432091,,
0.56,0.700482756,,
4.75,4.574948549,,
6.26,6.760256648,,
0.95,0.965052709,,
7.62,8.030572653,,
0.7,0.637736917,,
1.38,1.423639745,,
3.4,3.684292316,,
7.53,5.665861011,,
0.69,0.66956152,,
3.95,3.239405394,,
1.38,0.951525375,,
2.62,4.807015002,,
0.95,0.966741636,,
0.81,0.83062622,,
0.78,1.20328562,,
4.52,4.082740188,,
7.44,8.06765008,,
0.95,1.010776341,,
6.64,6.065675974,,
6.48,6.137692213,,
4.31,4.403063416,,
0.97,1.18740806,,
0.95,0.986537784,,
0.95,0.862832129,,
8.71,6.34392941,,
4.43,3.961790204,,
4.5,2.983087182,,
0.95,0.966113687,,
4.32,4.552315354,,
7.4,6.517679453,,
0.59,0.622630998,,
5.27,4.79097724,,
0.8,1.012292698,,
5.98,6.118291497,,
3.2,4.147339284,,
0.6,0.729636163,,
1.05,0.921638325,,
0.95,0.932414621,,
0.6,0.907906517,,
3.2,3.390999556,,
0.68,0.803443819,,
6.55,4.631708741,,
2.16,2.287086368,,
0.95,0.927292615,,
0.69,0.707790092,,
0.78,0.920480698,,
0.56,0.253264286,,
0.67,0.619571224,,
0.95,1.024222121,,
0.76,0.743281931,,
6.69,6.857559919,,
0.84,1.13444148,,
0.95,0.940416366,,
0.97,1.186903745,,
5.79,5.221480489,,
4.31,4.494933367,,
0.73,0.79102768,,
4.5,4.085782051,,
0.95,0.919271976,,
6.64,6.342515349,,
0.95,0.928293854,,
5.27,5.285417676,,
3.12,3.167568862,,
5.59,6.627333283,,
0.95,1.003862798,,
0.73,0.974997208,,
8.39,8.342416763,,
5.06,4.790657043,,
1.39,3.239950836,,
2.72,2.379734099,,
0.76,0.823194623,,
3.95,4.092001498,,
3.67,3.566386938,,
3.12,3.316666484,,
0.95,0.972667664,,
1.5,1.898703277,,
5.52,5.923461199,,
4.1,4.045115888,,
9.45,8.516329288,,
4.43,4.003638268,,
0.68,0.977721944,,
4.51,4.166094899,,
2.64,2.650015354,,
8.39,7.635612607,,
1.49,1.713017553,,
4.33,4.254706264,,
4.01,4.148140788,,
2.12,2.164887846,,
3.75,3.979501545,,
4.52,4.112829089,,
0.95,0.946854845,,
0.84,0.974726006,,
0.95,0.945327431,,
4.02,4.281459093,,
4.83,5.424639225,,
5.1,5.493995667,,
0.95,0.884900123,,
5.06,4.689614892,,
7.62,6.15788281,,
2.64,2.51614821,,
4.4,4.223479867,,
0.86,1.535951018,,
0.95,1.02843672,,
0.95,0.973138496,,
0.95,0.956869423,,
0.75,0.6278961,,
5.79,5.945310116,,
2.62,2.836739063,,
0.95,0.955686375,,
6.48,6.249552965,,
0.95,0.992585495,,
0.73,0.844310701,,
1.39,2.418927968,,
4.38,4.393757343,,
2.79,2.953683019,,
1.3,1.333629876,,
5.98,6.041407824,,
5.52,5.593595743,,
0.95,0.980573371,,
4.31,4.424377084,,
0.95,1.064538181,,
0.6,1.107303247,,
0.94,0.909856811,,
4.31,4.403657198,,
4.88,4.776458621,,
4.38,4.454930305,,
4.36,5.299774408,,
4.88,5.054949284,,
1.49,1.448084056,,
2.62,2.59073168,,
0.59,0.655498564,,
0.95,0.994769812,,
6.64,5.607356787,,
5.59,6.691413522,,
0.95,0.854911551,,
4.33,3.825341642,,
6.47,6.198911428,,
0.95,0.945712358,,
1.5,1.65889129,,
0.95,0.988437131,,
2.12,3.146503568,,
4.36,4.82728982,,
4.39,4.559519053,,
6.69,6.829831123,,
0.67,0.687714785,,
0.95,0.992412403,,
0.93,0.744543105,,
4.36,4.209657252,,
0.95,1.005069494,,
6.41,5.289725304,,
0.95,0.944224,,
0.95,0.962101072,,
0.7,0.704187922,,
4.43,4.250059247,,
1.93,2.001140982,,
4.31,4.641960502,,
7.04,4.845937192,,
6.48,5.216957211,,
7.04,6.243599296,,
6.55,5.861385107,,
1.39,2.008352488,,
0.95,0.969191536,,
5.59,6.226965427,,
4.39,4.87370491,,
0.95,0.836133435,,
0.95,1.054388419,,
4.36,4.298891425,,
4.51,4.195724487,,
0.77,0.680659242,,
1.88,1.80997178,,
1.04,1.209448129,,
6.69,6.994215012,,
0.82,1.012792066,,
2.37,2.007795006,,
3.95,3.041546226,,
0.95,0.974901199,,
7.53,6.995056033,,
0.95,0.922540665,,
8.71,6.420273781,,
0.75,0.629635558,,
0.95,0.895268545,,
0.95,0.966850758,,
0.95,0.954035312,,
0.95,0.930519104,,
7.89,7.780967712,,
5.1,6.532555223,,
3.64,3.732652128,,
1.1,1.256511644,,
0.82,0.356862918,,
0.67,0.528376281,,
0.67,0.462592855,,
0.95,0.970480576,,
0.95,0.94959119,,
0.95,0.9490657,,
0.75,0.649093911,,
2.12,2.205508113,,
0.83,1.146323025,,
0.95,1.045457244,,
0.84,0.954117417,,
0.87,0.935367048,,
0.95,0.987132385,,
4.5,4.265609741,,
0.78,1.058027983,,
5.73,5.956592321,,
3.6,3.36970824,,
7.39,7.822939992,,
6.69,6.643292069,,
1.63,1.717529237,,
3.62,3.801603079,,
4.1,3.726564109,,
0.64,0.693817176,,
0.95,1.026965633,,
0.82,0.586772986,,
7.12,6.857058048,,
9.45,6.037212014,,
3.75,4.882875204,,
0.95,0.964552492,,
0.67,0.797451854,,
1.04,0.845940754,,
1.04,1.301356286,,
0.77,0.369243041,,
6.47,6.133829117,,
2.81,3.016275465,,
0.86,1.046782434,,
2.72,2.195012212,,
4.7,4.540385246,,
3.37,3.965838373,,
0.95,0.967749745,,
1.1,1.255844325,,
0.95,0.976072505,,
2.16,2.256139815,,
0.7,0.72270675,,
0.78,1.452131689,,
0.81,0.835747182,,
0.6,0.998402908,,
2.12,2.154144645,,
0.86,0.841198847,,
3.6,3.110079646,,
7.04,6.195417523,,
2.16,1.875840068,,
0.68,1.14140527,,
3.75,5.350960493,,
4.83,5.50229907,,
0.85,1.02230306,,
2.64,2.469652772,,
0.82,0.981297746,,
5.27,5.325283766,,
6.15,5.863896132,,
3.6,2.859747112,,
1.49,1.564191312,,
4.88,4.739401579,,
7.62,6.154518247,,
3.62,3.614964187,,
0.95,0.973675147,,
0.95,0.97129719,,
0.95,0.971080408,,
0.67,0.674943298,,
0.97,1.119086102,,
3.67,4.00661391,,
4.32,3.429169714,,
0.95,1.092928663,,
4.88,4.924336314,,
0.87,0.872358277,,
0.95,0.935236394,,
0.95,0.988517404,,
5.1,6.170309782,,
0.95,0.988047153,,
0.84,0.991373956,,
0.95,0.979648158,,
0.97,0.991374075,,
6.64,6.401942134,,
4.85,4.839325666,,
6.47,6.335648298,,
0.73,1.245689452,,
1.04,1.449223906,,
3.04,2.894496083,,
2.79,2.566883266,,
0.73,0.791808516,,
0.95,0.949220464,,
6.41,5.297838211,,
4.35,4.327934146,,
0.69,0.662192091,,
3.62,3.675026357,,
0.95,0.97277385,,
4.42,4.567901134,,
0.86,0.898468047,,
0.95,1.004900232,,
3.37,3.156510651,,
0.95,0.959066331,,
1.3,1.202066228,,
6.06,6.336849451,,
5.59,5.600962877,,
7.62,6.122691274,,
0.56,0.728143588,,
5.52,5.546063662,,
5.98,6.017028809,,
7.94,5.305740833,,
2.16,2.131761283,,
0.78,1.492130995,,
9.45,5.95549202,,
0.84,0.897914678,,
4.1,4.554337442,,
2.37,2.039646059,,
0.95,0.95257242,,
1.38,2.288116753,,
0.95,0.940610573,,
0.95,0.969771802,,
6.41,5.90528357,,
0.95,0.966994315,,
4.35,4.377208233,,
4.36,4.861133337,,
0.6,0.781602353,,
0.95,0.984421447,,
0.6,0.127765752,,
0.95,0.976406276,,
3.6,2.899285197,,
0.95,1.026957735,,
4.1,3.747779846,,
0.95,0.948444858,,
4.02,4.013232946,,
3.04,2.814133286,,
0.7,0.483057797,,
0.95,0.959380135,,
0.6,1.026512519,,
0.95,0.954017505,,
0.95,0.98886323,,
0.95,0.954653099,,
0.95,0.941195473,,
4.51,4.222918391,,
4.1,3.858257413,,
1.04,1.379750431,,
2.37,2.190263361,,
0.86,1.049895331,,
2.16,2.09055534,,
0.95,0.942234904,,
0.56,0.74609682,,
2.12,2.154025793,,
0.95,1.020913452,,
4.51,4.184763849,,
7.62,6.098188162,,
4.75,4.779226542,,
4.42,4.595503926,,
7.04,6.117479324,,
7.1,7.136200786,,
6.48,6.157309055,,
0.95,0.964140713,,
0.84,0.888111994,,
0.95,0.942892775,,
0.75,0.698538139,,
0.95,0.943400264,,
0.95,0.984144151,,
6.15,5.900913119,,
4.38,4.439842343,,
0.95,0.947092518,,
0.86,0.904428393,,
0.95,0.996072978,,
7.89,8.147313714,,
0.85,0.846905842,,
0.95,0.972965792,,
3.37,3.488946676,,
0.94,0.885691822,,
2.62,2.630512297,,
2.72,2.315685213,,
0.95,0.993599832,,
3.62,3.512644708,,
4.01,4.234430313,,
4.43,4.235010266,,
0.95,1.043779731,,
0.95,0.919687241,,
1.49,1.55442071,,
0.83,1.359258264,,
3.75,4.686504126,,
1.63,1.837432325,,
4.85,4.475945354,,
1.3,1.400457293,,
5.73,5.852006197,,
5.73,6.006417036,,
0.95,0.945321843,,
0.95,0.947178259,,
5.73,6.038474202,,
3.6,3.411812127,,
6.15,6.122758746,,
0.95,0.934720546,,
4.85,4.468464851,,
0.84,0.931941137,,
3.37,3.178375125,,
0.95,0.951945662,,
6.41,5.742528796,,
0.95,0.979597539,,
6.64,5.83341825,,
4.1,4.133253992,,
0.95,0.998777062,,
3.67,3.578121066,,
2.79,2.907627523,,
0.95,0.976054251,,
0.95,0.976648852,,
0.85,0.843304753,,
6.06,6.287187934,,
6.06,6.668453336,,
0.95,0.980393186,,
3.6,3.43295759,,
0.95,0.994453132,,
4.32,4.459462881,,
4.36,4.895218253,,
0.95,0.940137565,,
0.95,0.875880256,,
0.95,0.922897786,,
7.89,8.127017617,,
6.15,6.070831537,,
0.95,0.992305905,,
7.39,7.83893919,,
2.37,1.981907994,,
1.49,1.596748918,,
3.67,3.941470504,,
2.72,2.892308116,,
3.75,3.730499864,,
0.76,0.842117712,,
0.95,0.965223148,,
3.62,3.531328082,,
1.93,1.955689818,,
4.85,4.485795617,,
4.31,4.652830601,,
1.04,1.418694317,,
0.6,0.803443819,,
5.59,6.693387628,,
7.1,6.959354281,,
1.05,0.98725304,,
0.95,0.965101108,,
0.87,0.902965233,,
0.78,1.295841187,,
0.95,0.993414074,,
1.63,1.710973859,,
5.27,5.390330553,,
0.95,0.955230981,,
5.52,5.885200143,,
4.43,4.15118891,,
0.7,0.441075951,,
0.95,0.97704424,,
1.04,1.128258973,,
0.67,0.654623851,,
0.95,0.957417607,,
2.64,2.578522086,,
0.6,0.613425553,,
5.59,5.985799551,,
6.15,5.864271283,,
7.44,8.061116219,,
0.95,0.966076642,,
0.83,1.508914232,,
4.43,3.941267431,,
0.83,1.441501081,,
0.95,0.964568973,,
0.95,0.973970488,,
7.12,7.232199669,,
0.75,0.629142523,,
0.95,1.005298436,,
0.82,0.795235381,,
0.78,1.149145722,,
2.37,1.989422292,,
6.47,6.268276215,,
7.44,7.899985909,,
0.95,0.980187833,,
0.95,0.986733824,,
0.67,0.660301298,,
1.04,1.387267441,,
0.95,0.995397195,,
0.56,0.726906732,,
0.95,0.990813822,,
6.64,5.86345017,,
0.95,0.930883229,,
0.95,1.108087718,,
0.95,0.94736819,,
5.27,5.57680738,,
5.9,5.63176775,,
1.38,1.030968845,,
6.47,6.2978549,,
7.39,7.637081742,,
1.42,1.609754741,,
0.83,1.185251504,,
3.6,3.447236896,,
0.95,0.96986188,,
7.12,7.224702239,,
0.84,0.877928674,,
4.33,4.04484278,,
2.72,2.251933694,,
0.95,0.933674902,,
4.83,4.871450305,,
2.79,2.526531458,,
0.82,1.032597184,,
6.69,7.103726268,,
0.95,0.972202256,,
0.7,0.588404857,,
2.64,3.972842276,,
0.95,0.9755373,,
0.56,0.848878831,,
0.77,0.84010458,,
7.62,6.106443644,,
7.1,7.145405769,,
0.95,0.957742438,,
0.83,1.121820658,,
0.67,0.735630289,,
0.95,0.905714035,,
0.95,1.000118792,,
0.95,0.972472668,,
7.62,6.47347796,,
0.6,0.785475969,,
2.62,2.815374136,,
7.4,6.32708931,,
4.35,4.303902149,,
0.85,0.875245363,,
0.95,0.860758051,,
0.95,0.897812903,,
4.88,4.860849738,,
6.64,6.348777294,,
4.33,4.04823637,,
0.78,1.027722925,,
2.62,2.52023381,,
5.1,6.032739758,,
6.47,6.32147181,,
0.68,0.964977667,,
0.95,0.980188772,,
2.72,2.266004801,,
6.06,6.32816112,,
0.95,0.946932748,,
4.01,5.394748211,,
0.86,0.839655697,,
0.95,0.95181179,,
6.06,6.655055761,,
0.87,0.93048802,,
5.52,5.506524205,,
0.95,0.987106368,,
2.62,2.594183266,,
0.95,0.91576086,,
3.12,3.038985312,,
0.95,0.946929201,,
3.6,3.410987675,,
1.93,1.897274017,,
3.67,3.805057943,,
